Complited in 2.787574
a[5][33] = 1.41026, 
a[5][34] = 1.375, 
a[5][35] = 1.34146, 
a[5][36] = 1.30952, 
a[5][37] = 1.27907, 
a[5][38] = 1.25, 
a[5][39] = 1.22222, 
a[5][40] = 1.19565, 
a[5][41] = 1.17021, 
a[5][42] = 1.14583, 
a[5][43] = 1.12245, 
a[5][44] = 1.1, 
a[5][45] = 1.07843, 
a[5][46] = 1.05769, 
a[5][47] = 1.03774, 
a[5][48] = 1.01852, 
a[5][49] = 5, 

a[9][0] = 0.1, 
a[9][1] = 0.05, 
a[9][2] = 0.0241013, 
a[9][3] = 0.00890451, 
a[9][4] = 0.00293861, 
a[9][5] = 0.000524512, 
a[9][6] = -3.96149e-05, 
a[9][7] = -4.18903e-05, 
a[9][8] = -4.43585e-05, 
a[9][9] = 0.0181818, 
a[9][10] = 2.75, 
a[9][11] = 2.61905, 
a[9][12] = 2.5, 
a[9][13] = 2.3913, 
a[9][14] = 2.29167, 
a[9][15] = 2.2, 
a[9][16] = 2.11538, 
a[9][17] = 2.03704, 
a[9][18] = 1.96429, 
a[9][19] = 1.89655, 
a[9][20] = 1.83333, 
a[9][21] = 1.77419, 
a[9][22] = 1.71875, 
a[9][23] = 1.66667, 
a[9][24] = 1.61765, 
a[9][25] = 1.57143, 
a[9][26] = 1.52778, 
a[9][27] = 1.48649, 
a[9][28] = 1.44737, 
a[9][29] = 1.41026, 
a[9][30] = 1.375, 
a[9][31] = 1.34146, 
a[9][32] = 1.30952, 
a[9][33] = 1.27907, 
a[9][34] = 1.25, 
a[9][35] = 1.22222, 
a[9][36] = 1.19565, 
a[9][37] = 1.17021, 
a[9][38] = 1.14583, 
a[9][39] = 1.12245, 
a[9][40] = 1.1, 
a[9][41] = 1.07843, 
a[9][42] = 1.05769, 
a[9][43] = 1.03774, 
a[9][44] = 1.01852, 
a[9][45] = 2.89474, 
a[9][46] = 0.982143, 
a[9][47] = 0.964912, 
a[9][48] = 0.948276, 
a[9][49] = 0.932203, 

a[13][0] = 0.0714286, 
a[13][1] = 0.0386905, 
a[13][2] = 0.0214947, 
a[13][3] = 0.00939709, 
a[13][4] = 0.00358906, 
a[13][5] = 0.000694967, 
a[13][6] = -5.32769e-05, 
a[13][7] = -5.61979e-05, 
a[13][8] = -5.93572e-05, 
a[13][9] = -6.278e-05, 
a[13][10] = -6.64946e-05, 
a[13][11] = -7.0533e-05, 
a[13][12] = -7.49315e-05, 
a[13][13] = 0.0181818, 
a[13][14] = 1.96429, 
a[13][15] = 1.89655, 
a[13][16] = 1.83333, 
a[13][17] = 1.77419, 
a[13][18] = 1.71875, 
a[13][19] = 1.66667, 
a[13][20] = 1.61765, 
a[13][21] = 1.57143, 
a[13][22] = 1.52778, 
a[13][23] = 1.48649, 
a[13][24] = 1.44737, 
a[13][25] = 1.41026, 
a[13][26] = 1.375, 
a[13][27] = 1.34146, 
a[13][28] = 1.30952, 
a[13][29] = 1.27907, 
a[13][30] = 1.25, 
a[13][31] = 1.22222, 
a[13][32] = 1.19565, 
a[13][33] = 1.17021, 
a[13][34] = 1.14583, 
a[13][35] = 1.12245, 
a[13][36] = 1.1, 
a[13][37] = 1.07843, 
a[13][38] = 1.05769, 
a[13][39] = 1.03774, 
a[13][40] = 1.01852, 
a[13][41] = 2.03704, 
a[13][42] = 0.982143, 
a[13][43] = 0.964912, 
a[13][44] = 0.948276, 
a[13][45] = 0.932203, 
a[13][46] = 0.916667, 
a[13][47] = 0.901639, 
a[13][48] = 0.887097, 
a[13][49] = 0.873016, 

a[17][0] = 0.0555556, 
a[17][1] = 0.0314815, 
a[17][2] = 0.0190638, 
a[17][3] = 0.00932544, 
a[17][4] = 0.00397207, 
a[17][5] = 0.000821084, 
a[17][6] = -6.37419e-05, 
a[17][7] = -6.70947e-05, 
a[17][8] = -7.07124e-05, 
a[17][9] = -7.46222e-05, 
a[17][10] = -7.88544e-05, 
a[17][11] = -8.34437e-05, 
a[17][12] = -8.84289e-05, 
a[17][13] = -9.38542e-05, 
a[17][14] = -9.97696e-05, 
a[17][15] = -0.000106232, 
a[17][16] = -0.000236475, 
a[17][17] = 0.0185185, 
a[17][18] = 1.5, 
a[17][19] = 1.45946, 
a[17][20] = 1.42105, 
a[17][21] = 1.38462, 
a[17][22] = 1.35, 
a[17][23] = 1.31707, 
a[17][24] = 1.28571, 
a[17][25] = 1.25581, 
a[17][26] = 1.22727, 
a[17][27] = 1.2, 
a[17][28] = 1.17391, 
a[17][29] = 1.14894, 
a[17][30] = 1.125, 
a[17][31] = 1.10204, 
a[17][32] = 1.08, 
a[17][33] = 1.05882, 
a[17][34] = 1.03846, 
a[17][35] = 1.01887, 
a[17][36] = 1.54286, 
a[17][37] = 0.981818, 
a[17][38] = 0.964286, 
a[17][39] = 0.947368, 
a[17][40] = 0.931034, 
a[17][41] = 0.915254, 
a[17][42] = 0.9, 
a[17][43] = 0.885246, 
a[17][44] = 0.870968, 
a[17][45] = 0.857143, 
a[17][46] = 0.84375, 
a[17][47] = 0.830769, 
a[17][48] = 0.818182, 
a[17][49] = 0.80597, 

a[21][0] = 0.0454545, 
a[21][1] = 0.0265152, 
a[21][2] = 0.0170164, 
a[21][3] = 0.00902542, 
a[21][4] = 0.00418659, 
a[21][5] = 0.000913529, 
a[21][6] = -7.16924e-05, 
a[21][7] = -7.53245e-05, 
a[21][8] = -7.92355e-05, 
a[21][9] = -8.34533e-05, 
a[21][10] = -8.80093e-05, 
a[21][11] = -9.29388e-05, 
a[21][12] = -9.82816e-05, 
a[21][13] = -0.000104083, 
a[21][14] = -0.000110393, 
a[21][15] = -0.000117271, 
a[21][16] = -0.000260094, 
a[21][17] = -0.000141969, 
a[21][18] = -0.000151825, 
a[21][19] = -0.000162683, 
a[21][20] = -0.000174674, 
a[21][21] = 0.0185185, 
a[21][22] = 1.22727, 
a[21][23] = 1.2, 
a[21][24] = 1.17391, 
a[21][25] = 1.14894, 
a[21][26] = 1.125, 
a[21][27] = 1.10204, 
a[21][28] = 1.08, 
a[21][29] = 1.05882, 
a[21][30] = 1.03846, 
a[21][31] = 1.01887, 
a[21][32] = 1.25581, 
a[21][33] = 0.981818, 
a[21][34] = 0.964286, 
a[21][35] = 0.947368, 
a[21][36] = 0.931034, 
a[21][37] = 0.915254, 
a[21][38] = 0.9, 
a[21][39] = 0.885246, 
a[21][40] = 0.870968, 
a[21][41] = 0.857143, 
a[21][42] = 0.84375, 
a[21][43] = 0.830769, 
a[21][44] = 0.818182, 
a[21][45] = 0.80597, 
a[21][46] = 0.794118, 
a[21][47] = 0.782609, 
a[21][48] = 0.771429, 
a[21][49] = 0.760563, 

a[25][0] = 0.0384615, 
a[25][1] = 0.0228938, 
a[25][2] = 0.0153203, 
a[25][3] = 0.00863916, 
a[25][4] = 0.00429319, 
a[25][5] = 0.000980586, 
a[25][6] = -7.76891e-05, 
a[25][7] = -8.14922e-05, 
a[25][8] = -8.55801e-05, 
a[25][9] = -8.99808e-05, 
a[25][10] = -9.47257e-05, 
a[25][11] = -9.98499e-05, 
a[25][12] = -0.000105393, 
a[25][13] = -0.0001114, 
a[25][14] = -0.000117922, 
a[25][15] = -0.000125015, 
a[25][16] = -0.00027639, 
a[25][17] = -0.000150375, 
a[25][18] = -0.000160452, 
a[25][19] = -0.000171528, 
a[25][20] = -0.000183733, 
a[25][21] = -0.000197214, 
a[25][22] = -0.000212146, 
a[25][23] = -0.00022873, 
a[25][24] = -0.000247203, 
a[25][25] = 0.0185185, 
a[25][26] = 1.03846, 
a[25][27] = 1.01887, 
a[25][28] = 1.05882, 
a[25][29] = 0.981818, 
a[25][30] = 0.964286, 
a[25][31] = 0.947368, 
a[25][32] = 0.931034, 
a[25][33] = 0.915254, 
a[25][34] = 0.9, 
a[25][35] = 0.885246, 
a[25][36] = 0.870968, 
a[25][37] = 0.857143, 
a[25][38] = 0.84375, 
a[25][39] = 0.830769, 
a[25][40] = 0.818182, 
a[25][41] = 0.80597, 
a[25][42] = 0.794118, 
a[25][43] = 0.782609, 
a[25][44] = 0.771429, 
a[25][45] = 0.760563, 
a[25][46] = 0.75, 
a[25][47] = 0.739726, 
a[25][48] = 0.72973, 
a[25][49] = 0.72, 

a[29][0] = 0.0333333, 
a[29][1] = 0.0201389, 
a[29][2] = 0.0139097, 
a[29][3] = 0.00823011, 
a[29][4] = 0.00432962, 
a[29][5] = 0.00102844, 
a[29][6] = -8.21676e-05, 
a[29][7] = -8.6065e-05, 
a[29][8] = -9.02478e-05, 
a[29][9] = -9.47436e-05, 
a[29][10] = -9.95833e-05, 
a[29][11] = -0.000104801, 
a[29][12] = -0.000110437, 
a[29][13] = -0.000116534, 
a[29][14] = -0.000123142, 
a[29][15] = -0.000130317, 
a[29][16] = -0.00028731, 
a[29][17] = -0.000155873, 
a[29][18] = -0.000165991, 
a[29][19] = -0.000177091, 
a[29][20] = -0.000189298, 
a[29][21] = -0.000202756, 
a[29][22] = -0.000217632, 
a[29][23] = -0.000234122, 
a[29][24] = -0.000252453, 
a[29][25] = -0.000272892, 
a[29][26] = -0.000295756, 
a[29][27] = -0.000321419, 
a[29][28] = -0.000378885, 
a[29][29] = 0.0169492, 
a[29][30] = 0.983333, 
a[29][31] = 0.967213, 
a[29][32] = 0.951613, 
a[29][33] = 0.936508, 
a[29][34] = 0.921875, 
a[29][35] = 0.907692, 
a[29][36] = 0.893939, 
a[29][37] = 0.880597, 
a[29][38] = 0.867647, 
a[29][39] = 0.855072, 
a[29][40] = 0.842857, 
a[29][41] = 0.830986, 
a[29][42] = 0.819444, 
a[29][43] = 0.808219, 
a[29][44] = 0.797297, 
a[29][45] = 0.786667, 
a[29][46] = 0.776316, 
a[29][47] = 0.766234, 
a[29][48] = 0.75641, 
a[29][49] = 0.746835, 

a[33][0] = 0.0294118, 
a[33][1] = 0.0179739, 
a[33][2] = 0.0127254, 
a[33][3] = 0.00782719, 
a[33][4] = 0.00432001, 
a[33][5] = 0.00106171, 
a[33][6] = -8.54622e-05, 
a[33][7] = -8.93992e-05, 
a[33][8] = -9.36189e-05, 
a[33][9] = -9.81482e-05, 
a[33][10] = -0.000103017, 
a[33][11] = -0.00010826, 
a[33][12] = -0.000113913, 
a[33][13] = -0.000120021, 
a[33][14] = -0.000126631, 
a[33][15] = -0.000133797, 
a[33][16] = -0.000294257, 
a[33][17] = -0.000159242, 
a[33][18] = -0.000169284, 
a[33][19] = -0.000180283, 
a[33][20] = -0.000192359, 
a[33][21] = -0.000205652, 
a[33][22] = -0.000220321, 
a[33][23] = -0.000236553, 
a[33][24] = -0.000254568, 
a[33][25] = -0.00027462, 
a[33][26] = -0.000297012, 
a[33][27] = -0.000322101, 
a[33][28] = -0.000378965, 
a[33][29] = -0.000445379, 
a[33][30] = -0.000516603, 
a[33][31] = -0.000593791, 
a[33][32] = -0.000678277, 
a[33][33] = 0.0149254, 
a[33][34] = 0.985294, 
a[33][35] = 0.971014, 
a[33][36] = 0.957143, 
a[33][37] = 0.943662, 
a[33][38] = 0.930556, 
a[33][39] = 0.917808, 
a[33][40] = 0.905405, 
a[33][41] = 0.893333, 
a[33][42] = 0.881579, 
a[33][43] = 0.87013, 
a[33][44] = 0.858974, 
a[33][45] = 0.848101, 
a[33][46] = 0.8375, 
a[33][47] = 0.82716, 
a[33][48] = 0.817073, 
a[33][49] = 0.807229, 

a[37][0] = 0.0263158, 
a[37][1] = 0.0162281, 
a[37][2] = 0.0117203, 
a[37][3] = 0.00744326, 
a[37][4] = 0.00428009, 
a[37][5] = 0.00108381, 
a[37][6] = -8.78293e-05, 
a[37][7] = -9.17671e-05, 
a[37][8] = -9.59828e-05, 
a[37][9] = -0.000100502, 
a[37][10] = -0.000105355, 
a[37][11] = -0.000110573, 
a[37][12] = -0.000116194, 
a[37][13] = -0.000122259, 
a[37][14] = -0.000128813, 
a[37][15] = -0.000135911, 
a[37][16] = -0.000298248, 
a[37][17] = -0.000161042, 
a[37][18] = -0.000170933, 
a[37][19] = -0.000181752, 
a[37][20] = -0.000193615, 
a[37][21] = -0.000206654, 
a[37][22] = -0.000221023, 
a[37][23] = -0.000236902, 
a[37][24] = -0.000254498, 
a[37][25] = -0.000274056, 
a[37][26] = -0.000295865, 
a[37][27] = -0.000320266, 
a[37][28] = -0.000376184, 
a[37][29] = -0.000441501, 
a[37][30] = -0.00051147, 
a[37][31] = -0.000587195, 
a[37][32] = -0.000669954, 
a[37][33] = -0.000761254, 
a[37][34] = -0.000862896, 
a[37][35] = -0.000977069, 
a[37][36] = -0.00234594, 
a[37][37] = 0.012987, 
a[37][38] = 1.01316, 
a[37][39] = 1.02667, 
a[37][40] = 0.987179, 
a[37][41] = 0.974684, 
a[37][42] = 0.9625, 
a[37][43] = 0.950617, 
a[37][44] = 0.939024, 
a[37][45] = 0.927711, 
a[37][46] = 0.916667, 
a[37][47] = 0.905882, 
a[37][48] = 0.895349, 
a[37][49] = 0.885057, 

a[41][0] = 0.0238095, 
a[41][1] = 0.0147908, 
a[41][2] = 0.0108583, 
a[41][3] = 0.00708341, 
a[41][4] = 0.00422035, 
a[41][5] = 0.00109734, 
a[41][6] = -8.94664e-05, 
a[41][7] = -9.33777e-05, 
a[41][8] = -9.75605e-05, 
a[41][9] = -0.00010204, 
a[41][10] = -0.000106845, 
a[41][11] = -0.000112006, 
a[41][12] = -0.000117559, 
a[41][13] = -0.000123544, 
a[41][14] = -0.000130005, 
a[41][15] = -0.000136994, 
a[41][16] = -0.000300032, 
a[41][17] = -0.00016168, 
a[41][18] = -0.000171374, 
a[41][19] = -0.000181964, 
a[41][20] = -0.000193563, 
a[41][21] = -0.000206296, 
a[41][22] = -0.000220312, 
a[41][23] = -0.000235781, 
a[41][24] = -0.000252903, 
a[41][25] = -0.000271911, 
a[41][26] = -0.000293081, 
a[41][27] = -0.000316738, 
a[41][28] = -0.000371502, 
a[41][29] = -0.000435482, 
a[41][30] = -0.000503955, 
a[41][31] = -0.00057798, 
a[41][32] = -0.000658779, 
a[41][33] = -0.000747795, 
a[41][34] = -0.000846751, 
a[41][35] = -0.000957737, 
a[41][36] = -0.00229538, 
a[41][37] = -0.00163124, 
a[41][38] = -0.00159244, 
a[41][39] = -0.00181811, 
a[41][40] = -0.00208639, 
a[41][41] = 0.0117647, 
a[41][42] = 1.0119, 
a[41][43] = 1.0241, 
a[41][44] = 0.988372, 
a[41][45] = 0.977011, 
a[41][46] = 0.965909, 
a[41][47] = 0.955056, 
a[41][48] = 0.944444, 
a[41][49] = 0.934066, 

a[45][0] = 0.0217391, 
a[45][1] = 0.013587, 
a[45][2] = 0.0101119, 
a[45][3] = 0.00674893, 
a[45][4] = 0.00414787, 
a[45][5] = 0.00110426, 
a[45][6] = -9.0527e-05, 
a[45][7] = -9.43924e-05, 
a[45][8] = -9.85223e-05, 
a[45][9] = -0.000102941, 
a[45][10] = -0.000107676, 
a[45][11] = -0.000112757, 
a[45][12] = -0.00011822, 
a[45][13] = -0.000124101, 
a[45][14] = -0.000130444, 
a[45][15] = -0.000137297, 
a[45][16] = -0.000300161, 
a[45][17] = -0.000161458, 
a[45][18] = -0.000170925, 
a[45][19] = -0.000181258, 
a[45][20] = -0.000192563, 
a[45][21] = -0.000204962, 
a[45][22] = -0.000218595, 
a[45][23] = -0.000233627, 
a[45][24] = -0.000250248, 
a[45][25] = -0.000268681, 
a[45][26] = -0.000289189, 
a[45][27] = -0.000312083, 
a[45][28] = -0.000365573, 
a[45][29] = -0.000428079, 
a[45][30] = -0.000494924, 
a[45][31] = -0.000567121, 
a[45][32] = -0.000645844, 
a[45][33] = -0.000732474, 
a[45][34] = -0.000828662, 
a[45][35] = -0.000936407, 
a[45][36] = -0.00224085, 
a[45][37] = -0.00159388, 
a[45][38] = -0.00155082, 
a[45][39] = -0.00176844, 
a[45][40] = -0.00202678, 
a[45][41] = -0.00233718, 
a[45][42] = -0.00271521, 
a[45][43] = -0.00318275, 
a[45][44] = -0.00377135, 
a[45][45] = 0.0106383, 
a[45][46] = 1.02174, 
a[45][47] = 1.01075, 
a[45][48] = 1.03297, 
a[45][49] = 0.989474, 

a[49][0] = 0.02, 
a[49][1] = 0.0125641, 
a[49][2] = 0.00945981, 
a[49][3] = 0.00643928, 
a[49][4] = 0.00406749, 
a[49][5] = 0.00110605, 
a[49][6] = -9.11306e-05, 
a[49][7] = -9.49367e-05, 
a[49][8] = -9.89999e-05, 
a[49][9] = -0.000103344, 
a[49][10] = -0.000107994, 
a[49][11] = -0.000112981, 
a[49][12] = -0.000118337, 
a[49][13] = -0.000124099, 
a[49][14] = -0.000130307, 
a[49][15] = -0.00013701, 
a[49][16] = -0.000299049, 
a[49][17] = -0.000160596, 
a[49][18] = -0.000169822, 
a[49][19] = -0.000179882, 
a[49][20] = -0.000190879, 
a[49][21] = -0.00020293, 
a[49][22] = -0.000216168, 
a[49][23] = -0.000230751, 
a[49][24] = -0.000246862, 
a[49][25] = -0.000264714, 
a[49][26] = -0.000284559, 
a[49][27] = -0.000306693, 
a[49][28] = -0.000358849, 
a[49][29] = -0.000419813, 
a[49][30] = -0.000484966, 
a[49][31] = -0.000555281, 
a[49][32] = -0.000631886, 
a[49][33] = -0.000716104, 
a[49][34] = -0.00080952, 
a[49][35] = -0.000914047, 
a[49][36] = -0.00218452, 
a[49][37] = -0.00155516, 
a[49][38] = -0.00150874, 
a[49][39] = -0.00171868, 
a[49][40] = -0.00196761, 
a[49][41] = -0.00226635, 
a[49][42] = -0.00262975, 
a[49][43] = -0.00307864, 
a[49][44] = -0.00364305, 
a[49][45] = -0.00964325, 
a[49][46] = -0.00143126, 
a[49][47] = -0.00474032, 
a[49][48] = -0.000511222, 
a[49][49] = -0.0139315, 

a[0][0] = 1, 
a[0][1] = 0.5, 
a[0][2] = 0.333333, 
a[0][3] = 0.25, 
a[0][4] = 0.2, 
a[0][5] = 0.166667, 
a[0][6] = 0.142857, 
a[0][7] = 0.125, 
a[0][8] = 0.111111, 
a[0][9] = 0.1, 
a[0][10] = 0.0909091, 
a[0][11] = 0.0833333, 
a[0][12] = 0.0769231, 
a[0][13] = 0.0714286, 
a[0][14] = 0.0666667, 
a[0][15] = 0.0625, 
a[0][16] = 0.0588235, 
a[0][17] = 0.0555556, 
a[0][18] = 0.0526316, 
a[0][19] = 0.05, 
a[0][20] = 0.047619, 
a[0][21] = 0.0454545, 
a[0][22] = 0.0434783, 
a[0][23] = 0.0416667, 
a[0][24] = 0.04, 
a[0][25] = 0.0384615, 
a[0][26] = 0.037037, 
a[0][27] = 0.0357143, 
a[0][28] = 0.0344828, 
a[0][29] = 0.0333333, 
a[0][30] = 0.0322581, 
a[0][31] = 0.03125, 
a[0][32] = 0.030303, 
a[0][33] = 0.0294118, 
a[0][34] = 0.0285714, 
a[0][35] = 0.0277778, 
a[0][36] = 0.027027, 
a[0][37] = 0.0263158, 
a[0][38] = 0.025641, 
a[0][39] = 0.025, 
a[0][40] = 0.0243902, 
a[0][41] = 0.0238095, 
a[0][42] = 0.0232558, 
a[0][43] = 0.0227273, 
a[0][44] = 0.0222222, 
a[0][45] = 0.0217391, 
a[0][46] = 0.0212766, 
a[0][47] = 0.0208333, 
a[0][48] = 0.0204082, 
a[0][49] = 0.02, 

a[4][0] = 0.2, 
a[4][1] = 0.0761905, 
a[4][2] = 0.0244709, 
a[4][3] = 0.00606788, 
a[4][4] = 0.0232558, 
a[4][5] = 4.3, 
a[4][6] = 3.90909, 
a[4][7] = 3.58333, 
a[4][8] = 3.30769, 
a[4][9] = 3.07143, 
a[4][10] = 2.86667, 
a[4][11] = 2.6875, 
a[4][12] = 2.52941, 
a[4][13] = 2.38889, 
a[4][14] = 2.26316, 
a[4][15] = 2.15, 
a[4][16] = 2.04762, 
a[4][17] = 1.95455, 
a[4][18] = 1.86957, 
a[4][19] = 1.79167, 
a[4][20] = 1.72, 
a[4][21] = 1.65385, 
a[4][22] = 1.59259, 
a[4][23] = 1.53571, 
a[4][24] = 1.48276, 
a[4][25] = 1.43333, 
a[4][26] = 1.3871, 
a[4][27] = 1.34375, 
a[4][28] = 1.30303, 
a[4][29] = 1.26471, 
a[4][30] = 1.22857, 
a[4][31] = 1.19444, 
a[4][32] = 1.16216, 
a[4][33] = 1.13158, 
a[4][34] = 1.10256, 
a[4][35] = 1.075, 
a[4][36] = 1.04878, 
a[4][37] = 1.02381, 
a[4][38] = 4.77778, 
a[4][39] = 0.977273, 
a[4][40] = 0.955556, 
a[4][41] = 0.934783, 
a[4][42] = 0.914894, 
a[4][43] = 0.895833, 
a[4][44] = 0.877551, 
a[4][45] = 0.86, 
a[4][46] = 0.843137, 
a[4][47] = 0.826923, 
a[4][48] = 0.811321, 
a[4][49] = 0.796296, 

a[8][0] = 0.111111, 
a[8][1] = 0.0538721, 
a[8][2] = 0.024668, 
a[8][3] = 0.00861323, 
a[8][4] = 0.0027172, 
a[8][5] = 0.000473576, 
a[8][6] = -3.56177e-05, 
a[8][7] = -3.76896e-05, 
a[8][8] = 0.0181818, 
a[8][9] = 3.05556, 
a[8][10] = 2.89474, 
a[8][11] = 2.75, 
a[8][12] = 2.61905, 
a[8][13] = 2.5, 
a[8][14] = 2.3913, 
a[8][15] = 2.29167, 
a[8][16] = 2.2, 
a[8][17] = 2.11538, 
a[8][18] = 2.03704, 
a[8][19] = 1.96429, 
a[8][20] = 1.89655, 
a[8][21] = 1.83333, 
a[8][22] = 1.77419, 
a[8][23] = 1.71875, 
a[8][24] = 1.66667, 
a[8][25] = 1.61765, 
a[8][26] = 1.57143, 
a[8][27] = 1.52778, 
a[8][28] = 1.48649, 
a[8][29] = 1.44737, 
a[8][30] = 1.41026, 
a[8][31] = 1.375, 
a[8][32] = 1.34146, 
a[8][33] = 1.30952, 
a[8][34] = 1.27907, 
a[8][35] = 1.25, 
a[8][36] = 1.22222, 
a[8][37] = 1.19565, 
a[8][38] = 1.17021, 
a[8][39] = 1.14583, 
a[8][40] = 1.12245, 
a[8][41] = 1.1, 
a[8][42] = 1.07843, 
a[8][43] = 1.05769, 
a[8][44] = 1.03774, 
a[8][45] = 1.01852, 
a[8][46] = 3.23529, 
a[8][47] = 0.982143, 
a[8][48] = 0.964912, 
a[8][49] = 0.948276, 

a[12][0] = 0.0769231, 
a[12][1] = 0.0410256, 
a[12][2] = 0.022151, 
a[12][3] = 0.00934735, 
a[12][4] = 0.00345653, 
a[12][5] = 0.000656973, 
a[12][6] = -5.01895e-05, 
a[12][7] = -5.29719e-05, 
a[12][8] = -5.59834e-05, 
a[12][9] = -5.92482e-05, 
a[12][10] = -6.27939e-05, 
a[12][11] = -6.66514e-05, 
a[12][12] = 0.0181818, 
a[12][13] = 2.11538, 
a[12][14] = 2.03704, 
a[12][15] = 1.96429, 
a[12][16] = 1.89655, 
a[12][17] = 1.83333, 
a[12][18] = 1.77419, 
a[12][19] = 1.71875, 
a[12][20] = 1.66667, 
a[12][21] = 1.61765, 
a[12][22] = 1.57143, 
a[12][23] = 1.52778, 
a[12][24] = 1.48649, 
a[12][25] = 1.44737, 
a[12][26] = 1.41026, 
a[12][27] = 1.375, 
a[12][28] = 1.34146, 
a[12][29] = 1.30952, 
a[12][30] = 1.27907, 
a[12][31] = 1.25, 
a[12][32] = 1.22222, 
a[12][33] = 1.19565, 
a[12][34] = 1.17021, 
a[12][35] = 1.14583, 
a[12][36] = 1.12245, 
a[12][37] = 1.1, 
a[12][38] = 1.07843, 
a[12][39] = 1.05769, 
a[12][40] = 1.03774, 
a[12][41] = 1.01852, 
a[12][42] = 2.2, 
a[12][43] = 0.982143, 
a[12][44] = 0.964912, 
a[12][45] = 0.948276, 
a[12][46] = 0.932203, 
a[12][47] = 0.916667, 
a[12][48] = 0.901639, 
a[12][49] = 0.887097, 

a[16][0] = 0.0588235, 
a[16][1] = 0.0330237, 
a[16][2] = 0.0196365, 
a[16][3] = 0.00937317, 
a[16][4] = 0.00389517, 
a[16][5] = 0.000793088, 
a[16][6] = -6.13862e-05, 
a[16][7] = -6.46475e-05, 
a[16][8] = -6.81684e-05, 
a[16][9] = -7.19757e-05, 
a[16][10] = -7.60995e-05, 
a[16][11] = -8.05739e-05, 
a[16][12] = -8.54373e-05, 
a[16][13] = -9.07335e-05, 
a[16][14] = -9.65119e-05, 
a[16][15] = -0.000102829, 
a[16][16] = 0.0185185, 
a[16][17] = 1.58824, 
a[16][18] = 1.54286, 
a[16][19] = 1.5, 
a[16][20] = 1.45946, 
a[16][21] = 1.42105, 
a[16][22] = 1.38462, 
a[16][23] = 1.35, 
a[16][24] = 1.31707, 
a[16][25] = 1.28571, 
a[16][26] = 1.25581, 
a[16][27] = 1.22727, 
a[16][28] = 1.2, 
a[16][29] = 1.17391, 
a[16][30] = 1.14894, 
a[16][31] = 1.125, 
a[16][32] = 1.10204, 
a[16][33] = 1.08, 
a[16][34] = 1.05882, 
a[16][35] = 1.03846, 
a[16][36] = 1.01887, 
a[16][37] = 1.63636, 
a[16][38] = 0.981818, 
a[16][39] = 0.964286, 
a[16][40] = 0.947368, 
a[16][41] = 0.931034, 
a[16][42] = 0.915254, 
a[16][43] = 0.9, 
a[16][44] = 0.885246, 
a[16][45] = 0.870968, 
a[16][46] = 0.857143, 
a[16][47] = 0.84375, 
a[16][48] = 0.830769, 
