Complited in 0.000702
a[48][43] = -6.13856e-05, 
a[48][44] = -6.38673e-05, 
a[48][45] = -6.64929e-05, 
a[48][46] = -6.92729e-05, 
a[48][47] = -7.22188e-05, 
a[48][48] = 0.00952381, 
a[48][49] = 1.07143, 
a[48][50] = 1.06061, 
a[48][51] = 1.05, 
a[48][52] = 1.0396, 
a[48][53] = 1.02941, 
a[48][54] = 1.01942, 
a[48][55] = 1.00962, 
a[48][56] = 1.08247, 
a[48][57] = 0.990566, 
a[48][58] = 0.981308, 
a[48][59] = 0.972222, 
a[48][60] = 0.963303, 
a[48][61] = 0.954545, 
a[48][62] = 0.945946, 
a[48][63] = 0.9375, 
a[48][64] = 0.929204, 
a[48][65] = 0.921053, 
a[48][66] = 0.913043, 
a[48][67] = 0.905172, 
a[48][68] = 0.897436, 
a[48][69] = 0.889831, 
a[48][70] = 0.882353, 
a[48][71] = 0.875, 
a[48][72] = 0.867769, 
a[48][73] = 0.860656, 
a[48][74] = 0.853659, 
a[48][75] = 0.846774, 
a[48][76] = 0.84, 
a[48][77] = 0.833333, 
a[48][78] = 0.826772, 
a[48][79] = 0.820312, 
a[48][80] = 0.813953, 
a[48][81] = 0.807692, 
a[48][82] = 0.801527, 
a[48][83] = 0.795455, 
a[48][84] = 0.789474, 
a[48][85] = 0.783582, 
a[48][86] = 0.777778, 
a[48][87] = 0.772059, 
a[48][88] = 0.766423, 
a[48][89] = 0.76087, 
a[48][90] = 0.755396, 
a[48][91] = 0.75, 
a[48][92] = 0.744681, 
a[48][93] = 0.739437, 
a[48][94] = 0.734266, 
a[48][95] = 0.729167, 
a[48][96] = 0.724138, 
a[48][97] = 0.719178, 
a[48][98] = 0.714286, 
a[48][99] = 0.709459, 

a[50][0] = 0.0196078, 
a[50][1] = 0.012332, 
a[50][2] = 0.00930952, 
a[50][3] = 0.00636559, 
a[50][4] = 0.00404658, 
a[50][5] = 0.00203808, 
a[50][6] = 0.000409853, 
a[50][7] = -2.02669e-05, 
a[50][8] = -2.07499e-05, 
a[50][9] = -2.12505e-05, 
a[50][10] = -2.17694e-05, 
a[50][11] = -2.23077e-05, 
a[50][12] = -2.28662e-05, 
a[50][13] = -2.34459e-05, 
a[50][14] = -2.40479e-05, 
a[50][15] = -2.46733e-05, 
a[50][16] = -2.53232e-05, 
a[50][17] = -2.59989e-05, 
a[50][18] = -2.67018e-05, 
a[50][19] = -2.74332e-05, 
a[50][20] = -2.81948e-05, 
a[50][21] = -2.89879e-05, 
a[50][22] = -2.98145e-05, 
a[50][23] = -3.06762e-05, 
a[50][24] = -6.43888e-05, 
a[50][25] = -3.34895e-05, 
a[50][26] = -3.45096e-05, 
a[50][27] = -3.55757e-05, 
a[50][28] = -3.66905e-05, 
a[50][29] = -3.7857e-05, 
a[50][30] = -3.90783e-05, 
a[50][31] = -4.03575e-05, 
a[50][32] = -4.16983e-05, 
a[50][33] = -4.31045e-05, 
a[50][34] = -4.45802e-05, 
a[50][35] = -4.61298e-05, 
a[50][36] = -4.77579e-05, 
a[50][37] = -4.94699e-05, 
a[50][38] = -5.12711e-05, 
a[50][39] = -5.31675e-05, 
a[50][40] = -5.51656e-05, 
a[50][41] = -5.72724e-05, 
a[50][42] = -5.94954e-05, 
a[50][43] = -6.18428e-05, 
a[50][44] = -6.43235e-05, 
a[50][45] = -6.69472e-05, 
a[50][46] = -6.97245e-05, 
a[50][47] = -7.26668e-05, 
a[50][48] = -7.57866e-05, 
a[50][49] = -7.90976e-05, 
a[50][50] = 0.00952381, 
a[50][51] = 1.02941, 
a[50][52] = 1.01942, 
a[50][53] = 1.00962, 
a[50][54] = 1.0396, 
a[50][55] = 0.990566, 
a[50][56] = 0.981308, 
a[50][57] = 0.972222, 
a[50][58] = 0.963303, 
a[50][59] = 0.954545, 
a[50][60] = 0.945946, 
a[50][61] = 0.9375, 
a[50][62] = 0.929204, 
a[50][63] = 0.921053, 
a[50][64] = 0.913043, 
a[50][65] = 0.905172, 
a[50][66] = 0.897436, 
a[50][67] = 0.889831, 
a[50][68] = 0.882353, 
a[50][69] = 0.875, 
a[50][70] = 0.867769, 
a[50][71] = 0.860656, 
a[50][72] = 0.853659, 
a[50][73] = 0.846774, 
a[50][74] = 0.84, 
a[50][75] = 0.833333, 
a[50][76] = 0.826772, 
a[50][77] = 0.820312, 
a[50][78] = 0.813953, 
a[50][79] = 0.807692, 
a[50][80] = 0.801527, 
a[50][81] = 0.795455, 
a[50][82] = 0.789474, 
a[50][83] = 0.783582, 
a[50][84] = 0.777778, 
a[50][85] = 0.772059, 
a[50][86] = 0.766423, 
a[50][87] = 0.76087, 
a[50][88] = 0.755396, 
a[50][89] = 0.75, 
a[50][90] = 0.744681, 
a[50][91] = 0.739437, 
a[50][92] = 0.734266, 
a[50][93] = 0.729167, 
a[50][94] = 0.724138, 
a[50][95] = 0.719178, 
a[50][96] = 0.714286, 
a[50][97] = 0.709459, 
a[50][98] = 0.704698, 
a[50][99] = 0.7, 

a[52][0] = 0.0188679, 
a[52][1] = 0.0118925, 
a[52][2] = 0.00902262, 
a[52][3] = 0.0062225, 
a[52][4] = 0.00400408, 
a[52][5] = 0.00204597, 
a[52][6] = 0.000415275, 
a[52][7] = -2.0571e-05, 
a[52][8] = -2.10574e-05, 
a[52][9] = -2.15614e-05, 
a[52][10] = -2.20839e-05, 
a[52][11] = -2.26256e-05, 
a[52][12] = -2.31876e-05, 
a[52][13] = -2.37708e-05, 
a[52][14] = -2.43763e-05, 
a[52][15] = -2.50052e-05, 
a[52][16] = -2.56587e-05, 
a[52][17] = -2.6338e-05, 
a[52][18] = -2.70444e-05, 
a[52][19] = -2.77794e-05, 
a[52][20] = -2.85444e-05, 
a[52][21] = -2.93411e-05, 
a[52][22] = -3.01711e-05, 
a[52][23] = -3.10362e-05, 
a[52][24] = -6.51223e-05, 
a[52][25] = -3.38594e-05, 
a[52][26] = -3.48825e-05, 
a[52][27] = -3.59516e-05, 
a[52][28] = -3.70694e-05, 
a[52][29] = -3.82386e-05, 
a[52][30] = -3.94625e-05, 
a[52][31] = -4.07441e-05, 
a[52][32] = -4.20872e-05, 
a[52][33] = -4.34953e-05, 
a[52][34] = -4.49728e-05, 
a[52][35] = -4.65238e-05, 
a[52][36] = -4.81531e-05, 
a[52][37] = -4.98657e-05, 
a[52][38] = -5.16673e-05, 
a[52][39] = -5.35636e-05, 
a[52][40] = -5.55611e-05, 
a[52][41] = -5.76667e-05, 
a[52][42] = -5.98879e-05, 
a[52][43] = -6.22328e-05, 
a[52][44] = -6.47103e-05, 
a[52][45] = -6.73298e-05, 
a[52][46] = -7.0102e-05, 
a[52][47] = -7.3038e-05, 
a[52][48] = -7.61504e-05, 
a[52][49] = -7.94527e-05, 
a[52][50] = -8.29596e-05, 
a[52][51] = -8.66874e-05, 
a[52][52] = 0.00952381, 
a[52][53] = 0.990566, 
a[52][54] = 0.981308, 
a[52][55] = 0.972222, 
a[52][56] = 0.963303, 
a[52][57] = 0.954545, 
a[52][58] = 0.945946, 
a[52][59] = 0.9375, 
a[52][60] = 0.929204, 
a[52][61] = 0.921053, 
a[52][62] = 0.913043, 
a[52][63] = 0.905172, 
a[52][64] = 0.897436, 
a[52][65] = 0.889831, 
a[52][66] = 0.882353, 
a[52][67] = 0.875, 
a[52][68] = 0.867769, 
a[52][69] = 0.860656, 
a[52][70] = 0.853659, 
a[52][71] = 0.846774, 
a[52][72] = 0.84, 
a[52][73] = 0.833333, 
a[52][74] = 0.826772, 
a[52][75] = 0.820312, 
a[52][76] = 0.813953, 
a[52][77] = 0.807692, 
a[52][78] = 0.801527, 
a[52][79] = 0.795455, 
a[52][80] = 0.789474, 
a[52][81] = 0.783582, 
a[52][82] = 0.777778, 
a[52][83] = 0.772059, 
a[52][84] = 0.766423, 
a[52][85] = 0.76087, 
a[52][86] = 0.755396, 
a[52][87] = 0.75, 
a[52][88] = 0.744681, 
a[52][89] = 0.739437, 
a[52][90] = 0.734266, 
a[52][91] = 0.729167, 
a[52][92] = 0.724138, 
a[52][93] = 0.719178, 
a[52][94] = 0.714286, 
a[52][95] = 0.709459, 
a[52][96] = 0.704698, 
a[52][97] = 0.7, 
a[52][98] = 0.695364, 
a[52][99] = 0.690789, 

a[54][0] = 0.0181818, 
a[54][1] = 0.0114833, 
a[54][2] = 0.00875264, 
a[54][3] = 0.00608494, 
a[54][4] = 0.0039609, 
a[54][5] = 0.00205203, 
a[54][6] = 0.00042025, 
a[54][7] = -2.08529e-05, 
a[54][8] = -2.13422e-05, 
a[54][9] = -2.18491e-05, 
a[54][10] = -2.23744e-05, 
a[54][11] = -2.2919e-05, 
a[54][12] = -2.34839e-05, 
a[54][13] = -2.40701e-05, 
a[54][14] = -2.46785e-05, 
a[54][15] = -2.53102e-05, 
a[54][16] = -2.59665e-05, 
a[54][17] = -2.66487e-05, 
a[54][18] = -2.73579e-05, 
a[54][19] = -2.80956e-05, 
a[54][20] = -2.88634e-05, 
a[54][21] = -2.96627e-05, 
a[54][22] = -3.04953e-05, 
a[54][23] = -3.1363e-05, 
a[54][24] = -6.57863e-05, 
a[54][25] = -3.41932e-05, 
a[54][26] = -3.52185e-05, 
a[54][27] = -3.62895e-05, 
a[54][28] = -3.74091e-05, 
a[54][29] = -3.858e-05, 
a[54][30] = -3.98052e-05, 
a[54][31] = -4.10881e-05, 
a[54][32] = -4.24321e-05, 
a[54][33] = -4.3841e-05, 
a[54][34] = -4.53188e-05, 
a[54][35] = -4.68698e-05, 
a[54][36] = -4.84988e-05, 
a[54][37] = -5.02107e-05, 
a[54][38] = -5.20111e-05, 
a[54][39] = -5.39057e-05, 
a[54][40] = -5.59009e-05, 
a[54][41] = -5.80036e-05, 
a[54][42] = -6.02211e-05, 
a[54][43] = -6.25616e-05, 
a[54][44] = -6.50338e-05, 
a[54][45] = -6.76472e-05, 
a[54][46] = -7.04121e-05, 
a[54][47] = -7.33397e-05, 
a[54][48] = -7.64424e-05, 
a[54][49] = -7.97335e-05, 
a[54][50] = -8.32278e-05, 
a[54][51] = -8.69411e-05, 
a[54][52] = -9.08912e-05, 
a[54][53] = -9.68286e-05, 
a[54][54] = 0.00917431, 
a[54][55] = 0.990909, 
a[54][56] = 0.981982, 
a[54][57] = 0.973214, 
a[54][58] = 0.964602, 
a[54][59] = 0.95614, 
a[54][60] = 0.947826, 
a[54][61] = 0.939655, 
a[54][62] = 0.931624, 
a[54][63] = 0.923729, 
a[54][64] = 0.915966, 
a[54][65] = 0.908333, 
a[54][66] = 0.900826, 
a[54][67] = 0.893443, 
a[54][68] = 0.886179, 
a[54][69] = 0.879032, 
a[54][70] = 0.872, 
a[54][71] = 0.865079, 
a[54][72] = 0.858268, 
a[54][73] = 0.851562, 
a[54][74] = 0.844961, 
a[54][75] = 0.838462, 
a[54][76] = 0.832061, 
a[54][77] = 0.825758, 
a[54][78] = 0.819549, 
a[54][79] = 0.813433, 
a[54][80] = 0.807407, 
a[54][81] = 0.801471, 
a[54][82] = 0.79562, 
a[54][83] = 0.789855, 
a[54][84] = 0.784173, 
a[54][85] = 0.778571, 
a[54][86] = 0.77305, 
a[54][87] = 0.767606, 
a[54][88] = 0.762238, 
a[54][89] = 0.756944, 
a[54][90] = 0.751724, 
a[54][91] = 0.746575, 
a[54][92] = 0.741497, 
a[54][93] = 0.736486, 
a[54][94] = 0.731544, 
a[54][95] = 0.726667, 
a[54][96] = 0.721854, 
a[54][97] = 0.717105, 
a[54][98] = 0.712418, 
a[54][99] = 0.707792, 

a[56][0] = 0.0175439, 
a[56][1] = 0.0111012, 
a[56][2] = 0.00849815, 
a[56][3] = 0.00595268, 
a[56][4] = 0.00391729, 
a[56][5] = 0.00205644, 
a[56][6] = 0.000424807, 
a[1][0] = 0.5, 
a[1][1] = 0.25, 
a[1][2] = 1.33333, 
a[1][3] = 0.8, 
a[1][4] = 0.666667, 
a[1][5] = 0.571429, 
a[1][6] = 0.5, 
a[1][7] = 0.444444, 
a[1][8] = 0.4, 
a[1][9] = 0.363636, 
a[1][10] = 0.333333, 
a[1][11] = 0.307692, 
a[1][12] = 0.285714, 
a[1][13] = 0.266667, 
a[1][14] = 0.25, 
a[1][15] = 0.235294, 
a[1][16] = 0.222222, 
a[1][17] = 0.210526, 
a[1][18] = 0.2, 
a[1][19] = 0.190476, 
a[1][20] = 0.181818, 
a[1][21] = 0.173913, 
a[1][22] = 0.166667, 
a[1][23] = 0.16, 
a[1][24] = 0.153846, 
a[1][25] = 0.148148, 
a[1][26] = 0.142857, 
a[1][27] = 0.137931, 
a[1][28] = 0.133333, 
a[1][29] = 0.129032, 
a[1][30] = 0.125, 
a[1][31] = 0.121212, 
a[1][32] = 0.117647, 
a[1][33] = 0.114286, 
a[1][34] = 0.111111, 
a[1][35] = 0.108108, 
a[1][36] = 0.105263, 
a[1][37] = 0.102564, 
a[1][38] = 0.1, 
a[1][39] = 0.097561, 
a[1][40] = 0.0952381, 
a[1][41] = 0.0930233, 
a[1][42] = 0.0909091, 
a[1][43] = 0.0888889, 
a[1][44] = 0.0869565, 
a[1][45] = 0.0851064, 
a[1][46] = 0.0833333, 
a[1][47] = 0.0816327, 
a[1][48] = 0.08, 
a[1][49] = 0.0784314, 
a[1][50] = 0.0769231, 
a[1][51] = 0.0754717, 
a[1][52] = 0.0740741, 
a[1][53] = 0.0727273, 
a[1][54] = 0.0714286, 
a[1][55] = 0.0701754, 
a[1][56] = 0.0689655, 
a[1][57] = 0.0677966, 
a[1][58] = 0.0666667, 
a[1][59] = 0.0655738, 
a[1][60] = 0.0645161, 
a[1][61] = 0.0634921, 
a[1][62] = 0.0625, 
a[1][63] = 0.0615385, 
a[1][64] = 0.0606061, 
a[1][65] = 0.0597015, 
a[1][66] = 0.0588235, 
a[1][67] = 0.057971, 
a[1][68] = 0.0571429, 
a[1][69] = 0.056338, 
a[1][70] = 0.0555556, 
a[1][71] = 0.0547945, 
a[1][72] = 0.0540541, 
a[1][73] = 0.0533333, 
a[1][74] = 0.0526316, 
a[1][75] = 0.0519481, 
a[1][76] = 0.0512821, 
a[1][77] = 0.0506329, 
a[1][78] = 0.05, 
a[1][79] = 0.0493827, 
a[1][80] = 0.0487805, 
a[1][81] = 0.0481928, 
a[1][82] = 0.047619, 
a[1][83] = 0.0470588, 
a[1][84] = 0.0465116, 
a[1][85] = 0.045977, 
a[1][86] = 0.0454545, 
a[1][87] = 0.0449438, 
a[1][88] = 0.0444444, 
a[1][89] = 0.043956, 
a[1][90] = 0.0434783, 
a[1][91] = 0.0430108, 
a[1][92] = 0.0425532, 
a[1][93] = 0.0421053, 
a[1][94] = 0.0416667, 
a[1][95] = 0.0412371, 
a[1][96] = 0.0408163, 
a[1][97] = 0.040404, 
a[1][98] = 0.04, 
a[1][99] = 0.039604, 

a[3][0] = 0.25, 
a[3][1] = 0.0833333, 
a[3][2] = 0.0226221, 
a[3][3] = 0.047619, 
a[3][4] = 2.625, 
a[3][5] = 2.33333, 
a[3][6] = 2.1, 
a[3][7] = 1.90909, 
a[3][8] = 1.75, 
a[3][9] = 1.61538, 
a[3][10] = 1.5, 
a[3][11] = 1.4, 
a[3][12] = 1.3125, 
a[3][13] = 1.23529, 
a[3][14] = 1.16667, 
a[3][15] = 1.10526, 
a[3][16] = 1.05, 
a[3][17] = 3, 
a[3][18] = 0.954545, 
a[3][19] = 0.913043, 
a[3][20] = 0.875, 
a[3][21] = 0.84, 
a[3][22] = 0.807692, 
a[3][23] = 0.777778, 
a[3][24] = 0.75, 
a[3][25] = 0.724138, 
a[3][26] = 0.7, 
a[3][27] = 0.677419, 
a[3][28] = 0.65625, 
a[3][29] = 0.636364, 
a[3][30] = 0.617647, 
a[3][31] = 0.6, 
a[3][32] = 0.583333, 
a[3][33] = 0.567568, 
a[3][34] = 0.552632, 
a[3][35] = 0.538462, 
a[3][36] = 0.525, 
a[3][37] = 0.512195, 
a[3][38] = 0.5, 
a[3][39] = 0.488372, 
a[3][40] = 0.477273, 
a[3][41] = 0.466667, 
a[3][42] = 0.456522, 
a[3][43] = 0.446809, 
a[3][44] = 0.4375, 
a[3][45] = 0.428571, 
a[3][46] = 0.42, 
a[3][47] = 0.411765, 
a[3][48] = 0.403846, 
a[3][49] = 0.396226, 
a[3][50] = 0.388889, 
a[3][51] = 0.381818, 
a[3][52] = 0.375, 
a[3][53] = 0.368421, 
a[3][54] = 0.362069, 
a[3][55] = 0.355932, 
a[3][56] = 0.35, 
a[3][57] = 0.344262, 
a[3][58] = 0.33871, 
a[3][59] = 0.333333, 
a[3][60] = 0.328125, 
a[3][61] = 0.323077, 
a[3][62] = 0.318182, 
a[3][63] = 0.313433, 
a[3][64] = 0.308824, 
a[3][65] = 0.304348, 
a[3][66] = 0.3, 
a[3][67] = 0.295775, 
a[3][68] = 0.291667, 
a[3][69] = 0.287671, 
a[3][70] = 0.283784, 
a[3][71] = 0.28, 
a[3][72] = 0.276316, 
a[3][73] = 0.272727, 
a[3][74] = 0.269231, 
a[3][75] = 0.265823, 
a[3][76] = 0.2625, 
a[3][77] = 0.259259, 
a[3][78] = 0.256098, 
a[3][79] = 0.253012, 
a[3][80] = 0.25, 
a[3][81] = 0.247059, 
a[3][82] = 0.244186, 
a[3][83] = 0.241379, 
a[3][84] = 0.238636, 
a[3][85] = 0.235955, 
a[3][86] = 0.233333, 
a[3][87] = 0.230769, 
a[3][88] = 0.228261, 
a[3][89] = 0.225806, 
a[3][90] = 0.223404, 
a[3][91] = 0.221053, 
a[3][92] = 0.21875, 
a[3][93] = 0.216495, 
a[3][94] = 0.214286, 
a[3][95] = 0.212121, 
a[3][96] = 0.21, 
a[3][97] = 0.207921, 
a[3][98] = 0.205882, 
a[3][99] = 0.203883, 

a[5][0] = 0.166667, 
a[5][1] = 0.0694444, 
a[5][2] = 0.0252255, 
a[5][3] = 0.00698635, 
a[5][4] = 0.00186358, 
a[5][5] = 0.0114943, 
a[5][6] = 7.25, 
a[5][7] = 6.69231, 
a[5][8] = 6.21429, 
a[5][9] = 5.8, 
a[5][10] = 5.4375, 
a[5][11] = 5.11765, 
a[5][12] = 4.83333, 
a[5][13] = 4.57895, 
a[5][14] = 4.35, 
a[5][15] = 4.14286, 
a[5][16] = 3.95455, 
a[5][17] = 3.78261, 
a[5][18] = 3.625, 
a[5][19] = 3.48, 
a[5][20] = 3.34615, 
a[5][21] = 3.22222, 
a[5][22] = 3.10714, 
a[5][23] = 3, 
a[5][24] = 2.9, 
a[5][25] = 2.80645, 
a[5][26] = 2.71875, 
a[5][27] = 2.63636, 
a[5][28] = 2.55882, 
a[5][29] = 2.48571, 
a[5][30] = 2.41667, 
a[5][31] = 2.35135, 
a[5][32] = 2.28947, 
a[5][33] = 2.23077, 
a[5][34] = 2.175, 
a[5][35] = 2.12195, 
a[5][36] = 2.07143, 
a[5][37] = 2.02326, 
a[5][38] = 1.97727, 
a[5][39] = 1.93333, 
a[5][40] = 1.8913, 
a[5][41] = 1.85106, 
a[5][42] = 1.8125, 
a[5][43] = 1.77551, 
a[5][44] = 1.74, 
a[5][45] = 1.70588, 
a[5][46] = 1.67308, 
a[5][47] = 1.64151, 
a[5][48] = 1.61111, 
a[5][49] = 1.58182, 
a[5][50] = 1.55357, 
a[5][51] = 1.52632, 
a[5][52] = 1.5, 
a[5][53] = 1.47458, 
a[5][54] = 1.45, 
a[5][55] = 1.42623, 
a[5][56] = 1.40323, 
a[5][57] = 1.38095, 
a[5][58] = 1.35938, 
a[5][59] = 1.33846, 
a[5][60] = 1.31818, 
a[5][61] = 1.29851, 
a[5][62] = 1.27941, 
a[5][63] = 1.26087, 
a[5][64] = 1.24286, 
a[5][65] = 1.22535, 
a[5][66] = 1.20833, 
a[5][67] = 1.19178, 
a[5][68] = 1.17568, 
a[5][69] = 1.16, 
a[5][70] = 1.14474, 
a[5][71] = 1.12987, 
a[5][72] = 1.11538, 
a[5][73] = 1.10127, 
a[5][74] = 1.0875, 
a[5][75] = 1.07407, 
a[5][76] = 1.06098, 
a[5][77] = 1.04819, 
a[5][78] = 1.03571, 
a[5][79] = 1.02353, 
a[5][80] = 1.01163, 
a[5][81] = 7.90909, 
a[5][82] = 0.988636, 
a[5][83] = 0.977528, 
a[5][84] = 0.966667, 
a[5][85] = 0.956044, 
a[5][86] = 0.945652, 
a[5][87] = 0.935484, 
a[5][88] = 0.925532, 
a[5][89] = 0.915789, 
a[5][90] = 0.90625, 
a[5][91] = 0.896907, 
a[5][92] = 0.887755, 
a[5][93] = 0.878788, 
a[5][94] = 0.87, 
a[5][95] = 0.861386, 
a[5][96] = 0.852941, 
a[5][97] = 0.84466, 
a[5][98] = 0.836538, 
a[5][99] = 0.828571, 

a[7][0] = 0.125, 
a[7][1] = 0.0583333, 
a[7][2] = 0.0251157, 
a[7][3] = 0.00821698, 
a[7][4] = 0.00246639, 
a[7][5] = 0.000647079, 
a[7][6] = 9.20213e-05, 
a[7][7] = 0.00943396, 
a[7][8] = 6.625, 
a[7][9] = 6.23529, 
a[7][10] = 5.88889, 
a[7][11] = 5.57895, 
a[7][12] = 5.3, 
a[7][13] = 5.04762, 
a[7][14] = 4.81818, 
a[7][15] = 4.6087, 
a[7][16] = 4.41667, 
a[7][17] = 4.24, 
a[7][18] = 4.07692, 
a[7][19] = 3.92593, 
a[7][20] = 3.78571, 
a[7][21] = 3.65517, 
a[7][22] = 3.53333, 
a[7][23] = 3.41935, 
a[7][24] = 3.3125, 
a[7][25] = 3.21212, 
a[7][26] = 3.11765, 
a[7][27] = 3.02857, 
a[7][28] = 2.94444, 
a[7][29] = 2.86486, 
a[7][30] = 2.78947, 
a[7][31] = 2.71795, 
a[7][32] = 2.65, 
a[7][33] = 2.58537, 
a[7][34] = 2.52381, 
a[7][35] = 2.46512, 
a[7][36] = 2.40909, 
a[7][37] = 2.35556, 
a[7][38] = 2.30435, 
a[7][39] = 2.25532, 
a[7][40] = 2.20833, 
a[7][41] = 2.16327, 
a[7][42] = 2.12, 
a[7][43] = 2.07843, 
a[7][44] = 2.03846, 
a[7][45] = 2, 
a[7][46] = 1.96296, 
a[7][47] = 1.92727, 
a[7][48] = 1.89286, 
a[7][49] = 1.85965, 
a[7][50] = 1.82759, 
a[7][51] = 1.79661, 
a[7][52] = 1.76667, 
a[7][53] = 1.7377, 
a[7][54] = 1.70968, 
a[7][55] = 1.68254, 
a[7][56] = 1.65625, 
a[7][57] = 1.63077, 
a[7][58] = 1.60606, 
a[7][59] = 1.58209, 
a[7][60] = 1.55882, 
a[7][61] = 1.53623, 
a[7][62] = 1.51429, 
a[7][63] = 1.49296, 
a[7][64] = 1.47222, 
a[7][65] = 1.45205, 
a[7][66] = 1.43243, 
a[7][67] = 1.41333, 
a[7][68] = 1.39474, 
a[7][69] = 1.37662, 
a[7][70] = 1.35897, 
a[7][71] = 1.34177, 
a[7][72] = 1.325, 
a[7][73] = 1.30864, 
a[7][74] = 1.29268, 
a[7][75] = 1.27711, 
a[7][76] = 1.2619, 
a[7][77] = 1.24706, 
a[7][78] = 1.23256, 
a[7][79] = 1.21839, 
a[7][80] = 1.20455, 
a[7][81] = 1.19101, 
a[7][82] = 1.17778, 
a[7][83] = 1.16484, 
a[7][84] = 1.15217, 
a[7][85] = 1.13978, 
a[7][86] = 1.12766, 
a[7][87] = 1.11579, 
a[7][88] = 1.10417, 
a[7][89] = 1.09278, 
a[7][90] = 1.08163, 
a[7][91] = 1.07071, 
a[7][92] = 1.06, 
a[7][93] = 1.0495, 
a[7][94] = 1.03922, 
a[7][95] = 1.02913, 
a[7][96] = 1.01923, 
a[7][97] = 1.00952, 
a[7][98] = 7.06667, 
a[7][99] = 0.990654, 

a[9][0] = 0.1, 
a[9][1] = 0.05, 
a[9][2] = 0.0241013, 
a[9][3] = 0.00890451, 
a[9][4] = 0.00293861, 
a[9][5] = 0.000821415, 
a[9][6] = 0.000120155, 
a[9][7] = -5.634e-06, 
a[9][8] = -5.79945e-06, 
a[9][9] = 0.00943396, 
a[9][10] = 5.3, 
a[9][11] = 5.04762, 
a[9][12] = 4.81818, 
a[9][13] = 4.6087, 
a[9][14] = 4.41667, 
a[9][15] = 4.24, 
a[9][16] = 4.07692, 
a[9][17] = 3.92593, 
a[9][18] = 3.78571, 
a[9][19] = 3.65517, 
a[9][20] = 3.53333, 
a[9][21] = 3.41935, 
a[9][22] = 3.3125, 
a[9][23] = 3.21212, 
a[9][24] = 3.11765, 
a[9][25] = 3.02857, 
a[9][26] = 2.94444, 
a[9][27] = 2.86486, 
a[9][28] = 2.78947, 
a[9][29] = 2.71795, 
a[9][30] = 2.65, 
a[9][31] = 2.58537, 
a[9][32] = 2.52381, 
a[9][33] = 2.46512, 
a[9][34] = 2.40909, 
a[9][35] = 2.35556, 
a[9][36] = 2.30435, 
a[9][37] = 2.25532, 
a[9][38] = 2.20833, 
a[9][39] = 2.16327, 
a[9][40] = 2.12, 
a[9][41] = 2.07843, 
a[9][42] = 2.03846, 
a[9][43] = 2, 
a[9][44] = 1.96296, 
a[9][45] = 1.92727, 
a[9][46] = 1.89286, 
a[9][47] = 1.85965, 
a[9][48] = 1.82759, 
a[9][49] = 1.79661, 
a[9][50] = 1.76667, 
a[9][51] = 1.7377, 
a[9][52] = 1.70968, 
a[9][53] = 1.68254, 
a[9][54] = 1.65625, 
a[9][55] = 1.63077, 
a[9][56] = 1.60606, 
a[9][57] = 1.58209, 
a[9][58] = 1.55882, 
a[9][59] = 1.53623, 
a[9][60] = 1.51429, 
a[9][61] = 1.49296, 
a[9][62] = 1.47222, 
a[9][63] = 1.45205, 
a[9][64] = 1.43243, 
a[9][65] = 1.41333, 
a[9][66] = 1.39474, 
a[9][67] = 1.37662, 
a[9][68] = 1.35897, 
a[9][69] = 1.34177, 
a[9][70] = 1.325, 
a[9][71] = 1.30864, 
a[9][72] = 1.29268, 
a[9][73] = 1.27711, 
a[9][74] = 1.2619, 
a[9][75] = 1.24706, 
a[9][76] = 1.23256, 
a[9][77] = 1.21839, 
a[9][78] = 1.20455, 
a[9][79] = 1.19101, 
a[9][80] = 1.17778, 
a[9][81] = 1.16484, 
a[9][82] = 1.15217, 
a[9][83] = 1.13978, 
a[9][84] = 1.12766, 
a[9][85] = 1.11579, 
a[9][86] = 1.10417, 
a[9][87] = 1.09278, 
a[9][88] = 1.08163, 
a[9][89] = 1.07071, 
a[9][90] = 1.06, 
a[9][91] = 1.0495, 
a[9][92] = 1.03922, 
a[9][93] = 1.02913, 
a[9][94] = 1.01923, 
a[9][95] = 1.00952, 
a[9][96] = 5.57895, 
a[9][97] = 0.990654, 
a[9][98] = 0.981481, 
a[9][99] = 0.972477, 

a[11][0] = 0.0833333, 
a[11][1] = 0.0436508, 
a[11][2] = 0.0228146, 
a[11][3] = 0.00925621, 
a[11][4] = 0.00330554, 
a[11][5] = 0.00097716, 
a[11][6] = 0.000146663, 
a[11][7] = -6.90338e-06, 
a[11][8] = -7.1034e-06, 
a[11][9] = -7.31188e-06, 
a[11][10] = -7.52927e-06, 
a[11][11] = 0.00943396, 
a[11][12] = 4.41667, 
a[11][13] = 4.24, 
a[11][14] = 4.07692, 
a[11][15] = 3.92593, 
a[11][16] = 3.78571, 
a[11][17] = 3.65517, 
a[11][18] = 3.53333, 
a[11][19] = 3.41935, 
a[11][20] = 3.3125, 
a[11][21] = 3.21212, 
a[11][22] = 3.11765, 
a[11][23] = 3.02857, 
a[11][24] = 2.94444, 
a[11][25] = 2.86486, 
a[11][26] = 2.78947, 
a[11][27] = 2.71795, 
a[11][28] = 2.65, 
a[11][29] = 2.58537, 
a[11][30] = 2.52381, 
a[11][31] = 2.46512, 
a[11][32] = 2.40909, 
a[11][33] = 2.35556, 
a[11][34] = 2.30435, 
a[11][35] = 2.25532, 
a[11][36] = 2.20833, 
