Complited in 2.582368
a[21][5] = 0.00373658, 
a[21][6] = 0.00290087, 
a[21][7] = 0.00231373, 
a[21][8] = 0.00188398, 
a[21][9] = 0.00155947, 
a[21][10] = 0.00130834, 
a[21][11] = 0.00111009, 
a[21][12] = 0.000950968, 
a[21][13] = 0.00082146, 
a[21][14] = 0.000714779, 
a[21][15] = 0.000625979, 
a[21][16] = 0.000551382, 
a[21][17] = 0.000488203, 
a[21][18] = 0.000434302, 
a[21][19] = 0.000388014, 
a[21][20] = 0.000348025, 
a[21][21] = 0.0232558, 
a[21][22] = 0.977273, 
a[21][23] = 0.955556, 
a[21][24] = 0.934783, 
a[21][25] = 0.914894, 
a[21][26] = 0.895833, 
a[21][27] = 0.877551, 
a[21][28] = 0.86, 
a[21][29] = 0.843137, 
a[21][30] = 0.826923, 
a[21][31] = 0.811321, 
a[21][32] = 0.796296, 
a[21][33] = 0.781818, 
a[21][34] = 0.767857, 
a[21][35] = 0.754386, 
a[21][36] = 0.741379, 
a[21][37] = 0.728814, 
a[21][38] = 0.716667, 
a[21][39] = 0.704918, 
a[21][40] = 0.693548, 
a[21][41] = 0.68254, 
a[21][42] = 0.671875, 
a[21][43] = 0.661538, 
a[21][44] = 0.651515, 
a[21][45] = 0.641791, 
a[21][46] = 0.632353, 
a[21][47] = 0.623188, 
a[21][48] = 0.614286, 
a[21][49] = 0.605634, 

a[25][0] = 0.0384615, 
a[25][1] = 0.0178063, 
a[25][2] = 0.00953907, 
a[25][3] = 0.00623439, 
a[25][4] = 0.00446918, 
a[25][5] = 0.0033834, 
a[25][6] = 0.00265654, 
a[25][7] = 0.0021415, 
a[25][8] = 0.00176129, 
a[25][9] = 0.00147179, 
a[25][10] = 0.0012459, 
a[25][11] = 0.00106614, 
a[25][12] = 0.000920741, 
a[25][13] = 0.0008015, 
a[25][14] = 0.000702556, 
a[25][15] = 0.00061961, 
a[25][16] = 0.000549451, 
a[25][17] = 0.000489634, 
a[25][18] = 0.000438273, 
a[25][19] = 0.000393891, 
a[25][20] = 0.000355318, 
a[25][21] = 0.000321617, 
a[25][22] = 0.00029203, 
a[25][23] = 0.000265941, 
a[25][24] = 0.000242842, 
a[25][25] = 0.0196078, 
a[25][26] = 0.980769, 
a[25][27] = 0.962264, 
a[25][28] = 0.944444, 
a[25][29] = 0.927273, 
a[25][30] = 0.910714, 
a[25][31] = 0.894737, 
a[25][32] = 0.87931, 
a[25][33] = 0.864407, 
a[25][34] = 0.85, 
a[25][35] = 0.836066, 
a[25][36] = 0.822581, 
a[25][37] = 0.809524, 
a[25][38] = 0.796875, 
a[25][39] = 0.784615, 
a[25][40] = 0.772727, 
a[25][41] = 0.761194, 
a[25][42] = 0.75, 
a[25][43] = 0.73913, 
a[25][44] = 0.728571, 
a[25][45] = 0.71831, 
a[25][46] = 0.708333, 
a[25][47] = 0.69863, 
a[25][48] = 0.689189, 
a[25][49] = 0.68, 

a[29][0] = 0.0333333, 
a[29][1] = 0.0155914, 
a[29][2] = 0.00844534, 
a[29][3] = 0.00557707, 
a[29][4] = 0.00403707, 
a[29][5] = 0.00308442, 
a[29][6] = 0.00244285, 
a[29][7] = 0.00198545, 
a[29][8] = 0.00164572, 
a[29][9] = 0.00138542, 
a[29][10] = 0.00118108, 
a[29][11] = 0.00101749, 
a[29][12] = 0.000884389, 
a[29][13] = 0.000774601, 
a[29][14] = 0.000682985, 
a[29][15] = 0.000605759, 
a[29][16] = 0.000540088, 
a[29][17] = 0.000483806, 
a[29][18] = 0.000435234, 
a[29][19] = 0.000393055, 
a[29][20] = 0.00035622, 
a[29][21] = 0.000323887, 
a[29][22] = 0.000295372, 
a[29][23] = 0.000270118, 
a[29][24] = 0.000247661, 
a[29][25] = 0.000227619, 
a[29][26] = 0.000209672, 
a[29][27] = 0.000193549, 
a[29][28] = 0.000179021, 
a[29][29] = 0.0169492, 
a[29][30] = 0.983333, 
a[29][31] = 0.967213, 
a[29][32] = 0.951613, 
a[29][33] = 0.936508, 
a[29][34] = 0.921875, 
a[29][35] = 0.907692, 
a[29][36] = 0.893939, 
a[29][37] = 0.880597, 
a[29][38] = 0.867647, 
a[29][39] = 0.855072, 
a[29][40] = 0.842857, 
a[29][41] = 0.830986, 
a[29][42] = 0.819444, 
a[29][43] = 0.808219, 
a[29][44] = 0.797297, 
a[29][45] = 0.786667, 
a[29][46] = 0.776316, 
a[29][47] = 0.766234, 
a[29][48] = 0.75641, 
a[29][49] = 0.746835, 

a[33][0] = 0.0294118, 
a[33][1] = 0.0138655, 
a[33][2] = 0.0075747, 
a[33][3] = 0.00504251, 
a[33][4] = 0.00367797, 
a[33][5] = 0.00283038, 
a[33][6] = 0.00225706, 
a[33][7] = 0.00184646, 
a[33][8] = 0.00154006, 
a[33][9] = 0.0013042, 
a[33][10] = 0.00111819, 
a[33][11] = 0.000968575, 
a[33][12] = 0.000846281, 
a[33][13] = 0.000744954, 
a[33][14] = 0.000660022, 
a[33][15] = 0.000588118, 
a[33][16] = 0.000526711, 
a[33][17] = 0.000473862, 
a[33][18] = 0.000428068, 
a[33][19] = 0.000388141, 
a[33][20] = 0.000353137, 
a[33][21] = 0.000322294, 
a[33][22] = 0.000294992, 
a[33][23] = 0.000270724, 
a[33][24] = 0.000249068, 
a[33][25] = 0.000229674, 
a[33][26] = 0.000212248, 
a[33][27] = 0.000196542, 
a[33][28] = 0.000182345, 
a[33][29] = 0.000169477, 
a[33][30] = 0.000157784, 
a[33][31] = 0.000147133, 
a[33][32] = 0.000137411, 
a[33][33] = 0.0149254, 
a[33][34] = 0.985294, 
a[33][35] = 0.971014, 
a[33][36] = 0.957143, 
a[33][37] = 0.943662, 
a[33][38] = 0.930556, 
a[33][39] = 0.917808, 
a[33][40] = 0.905405, 
a[33][41] = 0.893333, 
a[33][42] = 0.881579, 
a[33][43] = 0.87013, 
a[33][44] = 0.858974, 
a[33][45] = 0.848101, 
a[33][46] = 0.8375, 
a[33][47] = 0.82716, 
a[33][48] = 0.817073, 
a[33][49] = 0.807229, 

a[37][0] = 0.0263158, 
a[37][1] = 0.0124831, 
a[37][2] = 0.00686572, 
a[37][3] = 0.00459998, 
a[37][4] = 0.00337573, 
a[37][5] = 0.00261294, 
a[37][6] = 0.00209527, 
a[37][7] = 0.00172323, 
a[37][8] = 0.00144461, 
a[37][9] = 0.00122937, 
a[37][10] = 0.00105898, 
a[37][11] = 0.000921436, 
a[37][12] = 0.000808596, 
a[37][13] = 0.000714764, 
a[37][14] = 0.000635832, 
a[37][15] = 0.000568773, 
a[37][16] = 0.000511304, 
a[37][17] = 0.000461676, 
a[37][18] = 0.000418528, 
a[37][19] = 0.000380785, 
a[37][20] = 0.000347589, 
a[37][21] = 0.000318246, 
a[37][22] = 0.000292193, 
a[37][23] = 0.000268964, 
a[37][24] = 0.000248174, 
a[37][25] = 0.000229502, 
a[37][26] = 0.000212676, 
a[37][27] = 0.000197469, 
a[37][28] = 0.000183686, 
a[37][29] = 0.000171159, 
a[37][30] = 0.000159748, 
a[37][31] = 0.000149327, 
a[37][32] = 0.00013979, 
a[37][33] = 0.000131043, 
a[37][34] = 0.000123007, 
a[37][35] = 0.000115608, 
a[37][36] = 0.000108785, 
a[37][37] = 0.0133333, 
a[37][38] = 0.986842, 
a[37][39] = 0.974026, 
a[37][40] = 0.961538, 
a[37][41] = 0.949367, 
a[37][42] = 0.9375, 
a[37][43] = 0.925926, 
a[37][44] = 0.914634, 
a[37][45] = 0.903614, 
a[37][46] = 0.892857, 
a[37][47] = 0.882353, 
a[37][48] = 0.872093, 
a[37][49] = 0.862069, 

a[41][0] = 0.0238095, 
a[41][1] = 0.0113511, 
a[41][2] = 0.00627748, 
a[41][3] = 0.00422798, 
a[41][4] = 0.00311831, 
a[41][5] = 0.00242528, 
a[41][6] = 0.00195374, 
a[41][7] = 0.00161394, 
a[41][8] = 0.00135875, 
a[41][9] = 0.00116103, 
a[41][10] = 0.00100405, 
a[41][11] = 0.000876965, 
a[41][12] = 0.000772395, 
a[41][13] = 0.000685184, 
a[41][14] = 0.000611608, 
a[41][15] = 0.000548917, 
a[41][16] = 0.000495039, 
a[41][17] = 0.00044838, 
a[41][18] = 0.0004077, 
a[41][19] = 0.000372018, 
a[41][20] = 0.000340551, 
a[41][21] = 0.000312663, 
a[41][22] = 0.000287836, 
a[41][23] = 0.000265644, 
a[41][24] = 0.000245733, 
a[41][25] = 0.000227805, 
a[41][26] = 0.000211612, 
a[41][27] = 0.000196941, 
a[41][28] = 0.000183613, 
a[41][29] = 0.000171473, 
a[41][30] = 0.000160388, 
a[41][31] = 0.000150244, 
a[41][32] = 0.00014094, 
a[41][33] = 0.00013239, 
a[41][34] = 0.000124516, 
a[41][35] = 0.000117254, 
a[41][36] = 0.000110542, 
a[41][37] = 0.00010433, 
a[41][38] = 9.85713e-05, 
a[41][39] = 9.32246e-05, 
a[41][40] = 8.82535e-05, 
a[41][41] = 0.0120482, 
a[41][42] = 0.988095, 
a[41][43] = 0.976471, 
a[41][44] = 0.965116, 
a[41][45] = 0.954023, 
a[41][46] = 0.943182, 
a[41][47] = 0.932584, 
a[41][48] = 0.922222, 
a[41][49] = 0.912088, 

a[45][0] = 0.0217391, 
a[45][1] = 0.010407, 
a[45][2] = 0.00578168, 
a[45][3] = 0.00391109, 
a[45][4] = 0.00289668, 
a[45][5] = 0.00226197, 
a[45][6] = 0.00182924, 
a[45][7] = 0.00151673, 
a[45][8] = 0.0012815, 
a[45][9] = 0.00109882, 
a[45][10] = 0.000953449, 
a[45][11] = 0.000835466, 
a[45][12] = 0.000738154, 
a[45][13] = 0.000656798, 
a[45][14] = 0.000587997, 
a[45][15] = 0.000529233, 
a[45][16] = 0.000478609, 
a[45][17] = 0.000434664, 
a[45][18] = 0.000396261, 
a[45][19] = 0.000362499, 
a[45][20] = 0.000332656, 
a[45][21] = 0.000306148, 
a[45][22] = 0.000282497, 
a[45][23] = 0.000261311, 
a[45][24] = 0.00024226, 
a[45][25] = 0.000225072, 
a[45][26] = 0.000209514, 
a[45][27] = 0.00019539, 
a[45][28] = 0.000182533, 
a[45][29] = 0.000170799, 
a[45][30] = 0.000160064, 
a[45][31] = 0.000150221, 
a[45][32] = 0.000141177, 
a[45][33] = 0.00013285, 
a[45][34] = 0.000125168, 
a[45][35] = 0.00011807, 
a[45][36] = 0.000111498, 
a[45][37] = 0.000105406, 
a[45][38] = 9.97481e-05, 
a[45][39] = 9.44866e-05, 
a[45][40] = 8.95868e-05, 
a[45][41] = 8.50176e-05, 
a[45][42] = 8.07512e-05, 
a[45][43] = 7.67628e-05, 
a[45][44] = 7.30299e-05, 
a[45][45] = 0.010989, 
a[45][46] = 0.98913, 
a[45][47] = 0.978495, 
a[45][48] = 0.968085, 
a[45][49] = 0.957895, 

a[49][0] = 0.02, 
a[49][1] = 0.00960784, 
a[49][2] = 0.00535822, 
a[49][3] = 0.00363804, 
a[49][4] = 0.00270402, 
a[49][5] = 0.00211875, 
a[49][6] = 0.00171908, 
a[49][7] = 0.00142993, 
a[49][8] = 0.00121189, 
a[49][9] = 0.00104223, 
a[49][10] = 0.000906959, 
a[49][11] = 0.000796954, 
a[49][12] = 0.000706039, 
a[49][13] = 0.000629878, 
a[49][14] = 0.000565339, 
a[49][15] = 0.000510104, 
a[49][16] = 0.000462424, 
a[49][17] = 0.000420952, 
a[49][18] = 0.000384637, 
a[49][19] = 0.000352648, 
a[49][20] = 0.000324317, 
a[49][21] = 0.000299104, 
a[49][22] = 0.000276566, 
a[49][23] = 0.000256338, 
a[49][24] = 0.000238116, 
a[49][25] = 0.000221644, 
a[49][26] = 0.000206708, 
a[49][27] = 0.000193125, 
a[49][28] = 0.000180739, 
a[49][29] = 0.000169415, 
a[49][30] = 0.000159038, 
a[49][31] = 0.000149507, 
a[49][32] = 0.000140735, 
a[49][33] = 0.000132645, 
a[49][34] = 0.000125171, 
a[49][35] = 0.000118253, 
a[49][36] = 0.000111839, 
a[49][37] = 0.000105884, 
a[49][38] = 0.000100345, 
a[49][39] = 9.51865e-05, 
a[49][40] = 9.03756e-05, 
a[49][41] = 8.5883e-05, 
a[49][42] = 8.16824e-05, 
a[49][43] = 7.775e-05, 
a[49][44] = 7.40644e-05, 
a[49][45] = 7.06064e-05, 
a[49][46] = 6.73584e-05, 
a[49][47] = 6.43045e-05, 
a[49][48] = 6.14304e-05, 
a[49][49] = 5.87229e-05, 

a[2][0] = 0.333333, 
a[2][1] = 0.0833333, 
a[2][2] = 0.2, 
a[2][3] = 0.833333, 
a[2][4] = 0.714286, 
a[2][5] = 0.625, 
a[2][6] = 0.555556, 
a[2][7] = 0.5, 
a[2][8] = 0.454545, 
a[2][9] = 0.416667, 
a[2][10] = 0.384615, 
a[2][11] = 0.357143, 
a[2][12] = 0.333333, 
a[2][13] = 0.3125, 
a[2][14] = 0.294118, 
a[2][15] = 0.277778, 
a[2][16] = 0.263158, 
a[2][17] = 0.25, 
a[2][18] = 0.238095, 
a[2][19] = 0.227273, 
a[2][20] = 0.217391, 
a[2][21] = 0.208333, 
a[2][22] = 0.2, 
a[2][23] = 0.192308, 
a[2][24] = 0.185185, 
a[2][25] = 0.178571, 
a[2][26] = 0.172414, 
a[2][27] = 0.166667, 
a[2][28] = 0.16129, 
a[2][29] = 0.15625, 
a[2][30] = 0.151515, 
a[2][31] = 0.147059, 
a[2][32] = 0.142857, 
a[2][33] = 0.138889, 
a[2][34] = 0.135135, 
a[2][35] = 0.131579, 
a[2][36] = 0.128205, 
a[2][37] = 0.125, 
a[2][38] = 0.121951, 
a[2][39] = 0.119048, 
a[2][40] = 0.116279, 
a[2][41] = 0.113636, 
a[2][42] = 0.111111, 
a[2][43] = 0.108696, 
a[2][44] = 0.106383, 
a[2][45] = 0.104167, 
a[2][46] = 0.102041, 
a[2][47] = 0.1, 
a[2][48] = 0.0980392, 
a[2][49] = 0.0961538, 

a[6][0] = 0.142857, 
a[6][1] = 0.0535714, 
a[6][2] = 0.0233135, 
a[6][3] = 0.0127149, 
a[6][4] = 0.00777388, 
a[6][5] = 0.0051078, 
a[6][6] = 0.0769231, 
a[6][7] = 0.928571, 
a[6][8] = 0.866667, 
a[6][9] = 0.8125, 
a[6][10] = 0.764706, 
a[6][11] = 0.722222, 
a[6][12] = 0.684211, 
a[6][13] = 0.65, 
a[6][14] = 0.619048, 
a[6][15] = 0.590909, 
a[6][16] = 0.565217, 
a[6][17] = 0.541667, 
a[6][18] = 0.52, 
a[6][19] = 0.5, 
a[6][20] = 0.481481, 
a[6][21] = 0.464286, 
a[6][22] = 0.448276, 
a[6][23] = 0.433333, 
a[6][24] = 0.419355, 
a[6][25] = 0.40625, 
a[6][26] = 0.393939, 
a[6][27] = 0.382353, 
a[6][28] = 0.371429, 
a[6][29] = 0.361111, 
a[6][30] = 0.351351, 
a[6][31] = 0.342105, 
a[6][32] = 0.333333, 
a[6][33] = 0.325, 
a[6][34] = 0.317073, 
a[6][35] = 0.309524, 
a[6][36] = 0.302326, 
a[6][37] = 0.295455, 
a[6][38] = 0.288889, 
a[6][39] = 0.282609, 
a[6][40] = 0.276596, 
a[6][41] = 0.270833, 
a[6][42] = 0.265306, 
a[6][43] = 0.26, 
a[6][44] = 0.254902, 
a[6][45] = 0.25, 
a[6][46] = 0.245283, 
a[6][47] = 0.240741, 
a[6][48] = 0.236364, 
a[6][49] = 0.232143, 

a[10][0] = 0.0909091, 
a[10][1] = 0.0378788, 
a[10][2] = 0.018211, 
a[10][3] = 0.0107982, 
a[10][4] = 0.00708918, 
a[10][5] = 0.00495399, 
a[10][6] = 0.00361462, 
a[10][7] = 0.00272343, 
a[10][8] = 0.00210406, 
a[10][9] = 0.00165886, 
a[10][10] = 0.047619, 
a[10][11] = 0.954545, 
a[10][12] = 0.913043, 
a[10][13] = 0.875, 
a[10][14] = 0.84, 
a[10][15] = 0.807692, 
a[10][16] = 0.777778, 
a[10][17] = 0.75, 
a[10][18] = 0.724138, 
a[10][19] = 0.7, 
a[10][20] = 0.677419, 
a[10][21] = 0.65625, 
a[10][22] = 0.636364, 
a[10][23] = 0.617647, 
a[10][24] = 0.6, 
a[10][25] = 0.583333, 
a[10][26] = 0.567568, 
a[10][27] = 0.552632, 
a[10][28] = 0.538462, 
a[10][29] = 0.525, 
a[10][30] = 0.512195, 
a[10][31] = 0.5, 
a[10][32] = 0.488372, 
a[10][33] = 0.477273, 
a[10][34] = 0.466667, 
a[10][35] = 0.456522, 
a[10][36] = 0.446809, 
a[10][37] = 0.4375, 
a[10][38] = 0.428571, 
a[10][39] = 0.42, 
a[10][40] = 0.411765, 
a[10][41] = 0.403846, 
a[10][42] = 0.396226, 
a[10][43] = 0.388889, 
a[10][44] = 0.381818, 
a[10][45] = 0.375, 
a[10][46] = 0.368421, 
a[10][47] = 0.362069, 
a[10][48] = 0.355932, 
a[10][49] = 0.35, 

a[14][0] = 0.0666667, 
a[14][1] = 0.0291667, 
a[14][2] = 0.0147263, 
a[14][3] = 0.00911697, 
a[14][4] = 0.00621878, 
a[14][5] = 0.00449707, 
a[14][6] = 0.00338417, 
a[14][7] = 0.00262239, 
a[14][8] = 0.00207869, 
a[14][9] = 0.001678, 
a[14][10] = 0.00137508, 
a[14][11] = 0.00114122, 
a[14][12] = 0.000957503, 
a[14][13] = 0.000811004, 
a[14][14] = 0.0344828, 
a[14][15] = 0.966667, 
a[14][16] = 0.935484, 
a[14][17] = 0.90625, 
a[14][18] = 0.878788, 
a[14][19] = 0.852941, 
a[14][20] = 0.828571, 
a[14][21] = 0.805556, 
a[14][22] = 0.783784, 
a[14][23] = 0.763158, 
a[14][24] = 0.74359, 
a[14][25] = 0.725, 
a[14][26] = 0.707317, 
a[14][27] = 0.690476, 
a[14][28] = 0.674419, 
a[14][29] = 0.659091, 
a[14][30] = 0.644444, 
a[14][31] = 0.630435, 
a[14][32] = 0.617021, 
a[14][33] = 0.604167, 
a[14][34] = 0.591837, 
a[14][35] = 0.58, 
a[14][36] = 0.568627, 
a[14][37] = 0.557692, 
a[14][38] = 0.54717, 
a[14][39] = 0.537037, 
a[14][40] = 0.527273, 
a[14][41] = 0.517857, 
a[14][42] = 0.508772, 
a[14][43] = 0.5, 
a[14][44] = 0.491525, 
a[14][45] = 0.483333, 
a[14][46] = 0.47541, 
a[14][47] = 0.467742, 
a[14][48] = 0.460317, 
a[14][49] = 0.453125, 

a[18][0] = 0.0526316, 
a[18][1] = 0.0236842, 
a[18][2] = 0.012312, 
a[18][3] = 0.0078261, 
a[18][4] = 0.0054677, 
a[18][5] = 0.00404145, 
a[18][6] = 0.00310311, 
a[18][7] = 0.00244968, 
a[18][8] = 0.00197553, 
a[18][9] = 0.00162052, 
a[18][10] = 0.00134802, 
a[18][11] = 0.00113459, 
a[18][12] = 0.000964593, 
a[18][13] = 0.000827242, 
a[18][14] = 0.000714896, 
a[18][15] = 0.000622014, 
a[18][16] = 0.000544494, 
a[18][17] = 0.000479252, 
a[18][18] = 0.027027, 
a[18][19] = 0.973684, 
a[18][20] = 0.948718, 
a[18][21] = 0.925, 
a[18][22] = 0.902439, 
a[18][23] = 0.880952, 
a[18][24] = 0.860465, 
a[18][25] = 0.840909, 
a[18][26] = 0.822222, 
a[18][27] = 0.804348, 
a[18][28] = 0.787234, 
a[18][29] = 0.770833, 
a[18][30] = 0.755102, 
a[18][31] = 0.74, 
a[18][32] = 0.72549, 
a[18][33] = 0.711538, 
a[18][34] = 0.698113, 
a[18][35] = 0.685185, 
a[18][36] = 0.672727, 
a[18][37] = 0.660714, 
a[18][38] = 0.649123, 
a[18][39] = 0.637931, 
a[18][40] = 0.627119, 
a[18][41] = 0.616667, 
a[18][42] = 0.606557, 
a[18][43] = 0.596774, 
a[18][44] = 0.587302, 
a[18][45] = 0.578125, 
a[18][46] = 0.569231, 
a[18][47] = 0.560606, 
a[18][48] = 0.552239, 
a[18][49] = 0.544118, 

a[22][0] = 0.0434783, 
a[22][1] = 0.0199275, 
a[22][2] = 0.0105616, 
a[22][3] = 0.00683412, 
a[22][4] = 0.00485376, 
a[22][5] = 0.00364272, 
a[22][6] = 0.00283689, 
a[22][7] = 0.00226937, 
a[22][8] = 0.00185298, 
a[22][9] = 0.00153781, 
a[22][10] = 0.00129335, 
a[22][11] = 0.00109994, 
a[22][12] = 0.000944359, 
a[22][13] = 0.00081747, 
a[22][14] = 0.000712734, 
a[22][15] = 0.000625383, 
a[22][16] = 0.000551864, 
a[22][17] = 0.000489484, 
a[22][18] = 0.000436172, 
a[22][19] = 0.000390311, 
a[22][20] = 0.000350627, 
a[22][21] = 0.000316101, 
a[22][22] = 0.0222222, 
a[22][23] = 0.978261, 
a[22][24] = 0.957447, 
a[22][25] = 0.9375, 
a[22][26] = 0.918367, 
a[22][27] = 0.9, 
a[22][28] = 0.882353, 
a[22][29] = 0.865385, 
a[22][30] = 0.849057, 
a[22][31] = 0.833333, 
a[22][32] = 0.818182, 
a[22][33] = 0.803571, 
a[22][34] = 0.789474, 
a[22][35] = 0.775862, 
a[22][36] = 0.762712, 
a[22][37] = 0.75, 
a[22][38] = 0.737705, 
a[22][39] = 0.725806, 
a[22][40] = 0.714286, 
a[22][41] = 0.703125, 
a[22][42] = 0.692308, 
a[22][43] = 0.681818, 
a[22][44] = 0.671642, 
a[22][45] = 0.661765, 
a[22][46] = 0.652174, 
a[22][47] = 0.642857, 
a[22][48] = 0.633803, 
a[22][49] = 0.625, 

a[26][0] = 0.037037, 
a[26][1] = 0.0171958, 
a[26][2] = 0.00924025, 
a[26][3] = 0.0060564, 
a[26][4] = 0.00435324, 
a[26][5] = 0.00330394, 
a[26][6] = 0.00260031, 
a[26][7] = 0.00210087, 
a[26][8] = 0.00173156, 
a[26][9] = 0.00144986, 
a[26][10] = 0.00122969, 
a[26][11] = 0.00105419, 
a[26][12] = 0.000912004, 
a[26][13] = 0.000795215, 
a[26][14] = 0.000698156, 
a[26][15] = 0.000616668, 
a[26][16] = 0.000547641, 
a[26][17] = 0.000488706, 
a[26][18] = 0.000438033, 
a[26][19] = 0.000394186, 
a[26][20] = 0.000356029, 
a[26][21] = 0.000322649, 
a[26][22] = 0.000293309, 
a[26][23] = 0.000267406, 
a[26][24] = 0.000244446, 
a[26][25] = 0.000224016, 
a[26][26] = 0.0188679, 
a[26][27] = 0.981481, 
a[26][28] = 0.963636, 
a[26][29] = 0.946429, 
a[26][30] = 0.929825, 
a[26][31] = 0.913793, 
a[26][32] = 0.898305, 
a[26][33] = 0.883333, 
a[26][34] = 0.868852, 
a[26][35] = 0.854839, 
a[26][36] = 0.84127, 
a[26][37] = 0.828125, 
a[26][38] = 0.815385, 
a[26][39] = 0.80303, 
a[26][40] = 0.791045, 
a[26][41] = 0.779412, 
a[26][42] = 0.768116, 
a[26][43] = 0.757143, 
a[26][44] = 0.746479, 
a[26][45] = 0.736111, 
a[26][46] = 0.726027, 
a[26][47] = 0.716216, 
a[26][48] = 0.706667, 
a[26][49] = 0.697368, 

a[30][0] = 0.0322581, 
a[30][1] = 0.015121, 
a[30][2] = 0.00820962, 
a[30][3] = 0.00543332, 
a[30][4] = 0.00394116, 
a[30][5] = 0.00301704, 
a[30][6] = 0.00239393, 
a[30][7] = 0.00194914, 
a[30][8] = 0.00161833, 
a[30][9] = 0.00136456, 
a[30][10] = 0.00116508, 
a[30][11] = 0.00100518, 
a[30][12] = 0.000874915, 
a[30][13] = 0.000767336, 
a[30][14] = 0.000677455, 
a[30][15] = 0.000601603, 
a[30][16] = 0.000537024, 
a[30][17] = 0.000481616, 
a[30][18] = 0.000433746, 
a[30][19] = 0.000392131, 
a[30][20] = 0.000355751, 
a[30][21] = 0.000323785, 
a[30][22] = 0.000295566, 
a[30][23] = 0.000270548, 
a[30][24] = 0.000248282, 
a[30][25] = 0.000228391, 
a[30][26] = 0.000210563, 
a[30][27] = 0.000194533, 
a[30][28] = 0.000180077, 
a[30][29] = 0.000167005, 
a[30][30] = 0.0163934, 
a[30][31] = 0.983871, 
a[30][32] = 0.968254, 
a[30][33] = 0.953125, 
a[30][34] = 0.938462, 
a[30][35] = 0.924242, 
a[30][36] = 0.910448, 
a[30][37] = 0.897059, 
a[30][38] = 0.884058, 
a[30][39] = 0.871429, 
a[30][40] = 0.859155, 
a[30][41] = 0.847222, 
a[30][42] = 0.835616, 
a[30][43] = 0.824324, 
a[30][44] = 0.813333, 
a[30][45] = 0.802632, 
a[30][46] = 0.792208, 
a[30][47] = 0.782051, 
a[30][48] = 0.772152, 
a[30][49] = 0.7625, 

a[34][0] = 0.0285714, 
a[34][1] = 0.0134921, 
a[34][2] = 0.00738417, 
a[34][3] = 0.00492422, 
a[34][4] = 0.00359761, 
a[34][5] = 0.00277288, 
a[34][6] = 0.00221451, 
a[34][7] = 0.00181424, 
a[34][8] = 0.00151525, 
a[34][9] = 0.00128488, 
a[34][10] = 0.001103, 
a[34][11] = 0.000956575, 
a[34][12] = 0.000836765, 
a[34][13] = 0.000737399, 
a[34][14] = 0.000654031, 
a[34][15] = 0.000583384, 
a[34][16] = 0.000522993, 
a[34][17] = 0.000470972, 
a[34][18] = 0.000425854, 
a[34][19] = 0.000386482, 
a[34][20] = 0.000351935, 
a[34][21] = 0.000321469, 
a[34][22] = 0.000294479, 
a[34][23] = 0.000270469, 
a[34][24] = 0.000249026, 
a[34][25] = 0.000229808, 
a[34][26] = 0.000212527, 
a[34][27] = 0.00019694, 
a[34][28] = 0.00018284, 
a[34][29] = 0.000170052, 
a[34][30] = 0.000158423, 
a[34][31] = 0.000147824, 
a[34][32] = 0.000138142, 
a[34][33] = 0.000129278, 
a[34][34] = 0.0144928, 
a[34][35] = 0.985714, 
a[34][36] = 0.971831, 
a[34][37] = 0.958333, 
a[34][38] = 0.945205, 
a[34][39] = 0.932432, 
a[34][40] = 0.92, 
a[34][41] = 0.907895, 
a[34][42] = 0.896104, 
a[34][43] = 0.884615, 
a[34][44] = 0.873418, 
a[34][45] = 0.8625, 
a[34][46] = 0.851852, 
a[34][47] = 0.841463, 
a[34][48] = 0.831325, 
a[34][49] = 0.821429, 

a[38][0] = 0.025641, 
a[38][1] = 0.0121795, 
a[38][2] = 0.00670862, 
a[38][3] = 0.00450106, 
a[38][4] = 0.00330757, 
a[38][5] = 0.00256347, 
a[38][6] = 0.00205812, 
a[38][7] = 0.00169468, 
a[38][8] = 0.00142228, 
a[38][9] = 0.00121168, 
a[38][10] = 0.00104484, 
a[38][11] = 0.000910049, 
a[38][12] = 0.000799381, 
a[38][13] = 0.000707281, 
a[38][14] = 0.000629747, 
a[38][15] = 0.000563824, 
a[38][16] = 0.000507285, 
a[38][17] = 0.000458423, 
a[38][18] = 0.00041591, 
a[38][19] = 0.000378695, 
a[38][20] = 0.00034594, 
a[38][21] = 0.000316967, 
a[38][22] = 0.000291223, 
a[38][23] = 0.000268255, 
a[38][24] = 0.000247685, 
a[38][25] = 0.000229198, 
a[38][26] = 0.000212529, 
a[38][27] = 0.000197454, 
a[38][28] = 0.000183782, 
a[38][29] = 0.000171349, 
a[38][30] = 0.000160016, 
a[38][31] = 0.000149661, 
a[38][32] = 0.000140179, 
a[38][33] = 0.000131478, 
a[38][34] = 0.000123478, 
a[38][35] = 0.00011611, 
a[38][36] = 0.000109311, 
a[38][37] = 0.000103028, 
a[38][38] = 0.012987, 
a[38][39] = 0.987179, 
a[38][40] = 0.974684, 
a[38][41] = 0.9625, 
a[38][42] = 0.950617, 
a[38][43] = 0.939024, 
a[38][44] = 0.927711, 
a[38][45] = 0.916667, 
a[38][46] = 0.905882, 
a[38][47] = 0.895349, 
a[38][48] = 0.885057, 
a[38][49] = 0.875, 

a[42][0] = 0.0232558, 
a[42][1] = 0.0110994, 
a[42][2] = 0.00614576, 
a[42][3] = 0.00414409, 
