Complited in 0.996132
a[26][26] = 3.25121e-17, 
a[26][27] = 0.00627081, 
a[26][28] = 0.340186, 
a[26][29] = -0.319134, 
a[26][30] = 0.663991, 
a[26][31] = 0.762894, 
a[26][32] = -1.07416, 
a[26][33] = -1.06364, 
a[26][34] = -0.361651, 
a[26][35] = -0.369412, 
a[26][36] = 0.277306, 
a[26][37] = 0.0883605, 
a[26][38] = 0.281847, 
a[26][39] = 0.335903, 
a[26][40] = 0.661452, 
a[26][41] = 0.882772, 
a[26][42] = 0.0840233, 
a[26][43] = 0.254299, 
a[26][44] = 0.689987, 
a[26][45] = -0.326996, 
a[26][46] = 0.0388584, 
a[26][47] = -0.306353, 
a[26][48] = -1.01322, 
a[26][49] = -2.24936, 

a[30][0] = 0.03125, 
a[30][1] = 0.0137868, 
a[30][2] = 0.0386919, 
a[30][3] = 0.00762113, 
a[30][4] = 0.0029416, 
a[30][5] = 0.0016413, 
a[30][6] = 0.00053733, 
a[30][7] = 7.59907e-05, 
a[30][8] = 2.23243e-05, 
a[30][9] = 7.61531e-06, 
a[30][10] = 1.05437e-06, 
a[30][11] = 9.60931e-08, 
a[30][12] = 1.1521e-08, 
a[30][13] = 8.03363e-10, 
a[30][14] = 6.10713e-11, 
a[30][15] = 1.09527e-10, 
a[30][16] = 1.63782e-11, 
a[30][17] = 2.73885e-11, 
a[30][18] = 3.67921e-11, 
a[30][19] = 2.88386e-12, 
a[30][20] = -1.06247e-13, 
a[30][21] = 4.33483e-13, 
a[30][22] = 1.0988e-13, 
a[30][23] = 1.09723e-13, 
a[30][24] = 1.65062e-14, 
a[30][25] = 3.93707e-15, 
a[30][26] = 1.29264e-15, 
a[30][27] = 5.04946e-15, 
a[30][28] = 2.11153e-16, 
a[30][29] = 1.5152e-16, 
a[30][30] = 4.54559e-17, 
a[30][31] = -0.536375, 
a[30][32] = 0.928543, 
a[30][33] = 0.95452, 
a[30][34] = -0.51368, 
a[30][35] = 0.158916, 
a[30][36] = -0.0223923, 
a[30][37] = 0.702745, 
a[30][38] = 0.378032, 
a[30][39] = -0.105963, 
a[30][40] = -0.364661, 
a[30][41] = -0.037224, 
a[30][42] = 0.562691, 
a[30][43] = 0.52259, 
a[30][44] = -0.779508, 
a[30][45] = 0.785071, 
a[30][46] = -0.539847, 
a[30][47] = 0.254369, 
a[30][48] = 0.00049221, 
a[30][49] = 0.263661, 

a[34][0] = 0.0277778, 
a[34][1] = 0.0124269, 
a[34][2] = 0.0351504, 
a[34][3] = 0.00725325, 
a[34][4] = 0.00303824, 
a[34][5] = 0.00176519, 
a[34][6] = 0.000597881, 
a[34][7] = 9.39489e-05, 
a[34][8] = 2.90768e-05, 
a[34][9] = 1.08697e-05, 
a[34][10] = 1.62872e-06, 
a[34][11] = 1.66818e-07, 
a[34][12] = 2.19055e-08, 
a[34][13] = 1.7217e-09, 
a[34][14] = 1.50296e-10, 
a[34][15] = 2.84778e-10, 
a[34][16] = 4.13001e-11, 
a[34][17] = 9.30078e-11, 
a[34][18] = 1.2654e-10, 
a[34][19] = 1.0228e-11, 
a[34][20] = -8.27584e-13, 
a[34][21] = 1.88645e-12, 
a[34][22] = 5.53107e-13, 
a[34][23] = 6.03971e-13, 
a[34][24] = 1.065e-13, 
a[34][25] = 3.12117e-14, 
a[34][26] = 9.27494e-15, 
a[34][27] = 5.61701e-14, 
a[34][28] = 2.84441e-15, 
a[34][29] = 3.03171e-15, 
a[34][30] = 1.31996e-15, 
a[34][31] = 1.66153e-16, 
a[34][32] = 4.95668e-16, 
a[34][33] = 3.32407e-16, 
a[34][34] = 2.6751e-17, 
a[34][35] = -0.497883, 
a[34][36] = 0.373743, 
a[34][37] = 0.0888018, 
a[34][38] = 0.722777, 
a[34][39] = 0.20754, 
a[34][40] = -0.366517, 
a[34][41] = 0.272384, 
a[34][42] = 0.175898, 
a[34][43] = 0.481843, 
a[34][44] = -0.663315, 
a[34][45] = -0.652766, 
a[34][46] = -0.255272, 
a[34][47] = 0.49376, 
a[34][48] = 0.5673, 
a[34][49] = 0.159562, 

a[38][0] = 0.025, 
a[38][1] = 0.0113095, 
a[38][2] = 0.0321886, 
a[38][3] = 0.00689757, 
a[38][4] = 0.0030926, 
a[38][5] = 0.00185533, 
a[38][6] = 0.000645326, 
a[38][7] = 0.000110623, 
a[38][8] = 3.56529e-05, 
a[38][9] = 1.43358e-05, 
a[38][10] = 2.28414e-06, 
a[38][11] = 2.56643e-07, 
a[38][12] = 3.6122e-08, 
a[38][13] = 3.11281e-09, 
a[38][14] = 3.02766e-10, 
a[38][15] = 5.95643e-10, 
a[38][16] = 8.28972e-11, 
a[38][17] = 2.35806e-10, 
a[38][18] = 3.23051e-10, 
a[38][19] = 2.65746e-11, 
a[38][20] = -3.15128e-12, 
a[38][21] = 5.62508e-12, 
a[38][22] = 1.81091e-12, 
a[38][23] = 2.08647e-12, 
a[38][24] = 4.06351e-13, 
a[38][25] = 1.32063e-13, 
a[38][26] = 3.60806e-14, 
a[38][27] = 2.73515e-13, 
a[38][28] = 1.42178e-14, 
a[38][29] = 1.67581e-14, 
a[38][30] = 6.82059e-15, 
a[38][31] = 4.0397e-16, 
a[38][32] = 6.64595e-15, 
a[38][33] = 5.11797e-15, 
a[38][34] = 7.19071e-16, 
a[38][35] = 2.1321e-16, 
a[38][36] = 1.63842e-16, 
a[38][37] = 2.9753e-17, 
a[38][38] = 8.77608e-18, 
a[38][39] = -2.43934, 
a[38][40] = 0.113406, 
a[38][41] = -3.26664, 
a[38][42] = -1.58947, 
a[38][43] = 0.139074, 
a[38][44] = -1.44177, 
a[38][45] = 0.612287, 
a[38][46] = -0.539115, 
a[38][47] = -2.18178, 
a[38][48] = -5.88453, 
a[38][49] = -0.00195432, 

a[42][0] = 0.0227273, 
a[42][1] = 0.0103755, 
a[42][2] = 0.0296787, 
a[42][3] = 0.00656163, 
a[42][4] = 0.00311632, 
a[42][5] = 0.00191894, 
a[42][6] = 0.000681832, 
a[42][7] = 0.000125774, 
a[42][8] = 4.18713e-05, 
a[42][9] = 1.78695e-05, 
a[42][10] = 2.99067e-06, 
a[42][11] = 3.62396e-07, 
a[42][12] = 5.38784e-08, 
a[42][13] = 4.99595e-09, 
a[42][14] = 5.30302e-10, 
a[42][15] = 1.07206e-09, 
a[42][16] = 1.42399e-10, 
a[42][17] = 4.91406e-10, 
a[42][18] = 6.76024e-10, 
a[42][19] = 5.62275e-11, 
a[42][20] = -8.50004e-12, 
a[42][21] = 1.31665e-11, 
a[42][22] = 4.53014e-12, 
a[42][23] = 5.41232e-12, 
a[42][24] = 1.12855e-12, 
a[42][25] = 3.90172e-13, 
a[42][26] = 1.002e-13, 
a[42][27] = 8.73812e-13, 
a[42][28] = 4.50756e-14, 
a[42][29] = 5.60279e-14, 
a[42][30] = 2.01791e-14, 
a[42][31] = 2.06862e-17, 
a[42][32] = 3.31661e-14, 
a[42][33] = 2.59311e-14, 
a[42][34] = 4.589e-15, 
a[42][35] = 1.30679e-15, 
a[42][36] = 1.84478e-15, 
a[42][37] = 3.73239e-16, 
a[42][38] = 2.99821e-16, 
a[42][39] = 7.11752e-16, 
a[42][40] = 7.385e-17, 
a[42][41] = 5.16728e-17, 
a[42][42] = 7.85428e-18, 
a[42][43] = 0.37623, 
a[42][44] = -0.23413, 
a[42][45] = 0.465797, 
a[42][46] = 0.510225, 
a[42][47] = 0.653825, 
a[42][48] = -0.118362, 
a[42][49] = -0.0976403, 

a[46][0] = 0.0208333, 
a[46][1] = 0.00958333, 
a[46][2] = 0.0275266, 
a[46][3] = 0.0062481, 
a[46][4] = 0.0031178, 
a[46][5] = 0.00196179, 
a[46][6] = 0.000709362, 
a[46][7] = 0.000139333, 
a[46][8] = 4.76328e-05, 
a[46][9] = 2.13635e-05, 
a[46][10] = 3.72247e-06, 
a[46][11] = 4.80393e-07, 
a[46][12] = 7.46641e-08, 
a[46][13] = 7.35043e-09, 
a[46][14] = 8.38767e-10, 
a[46][15] = 1.73085e-09, 
a[46][16] = 2.18778e-10, 
a[46][17] = 8.91048e-10, 
a[46][18] = 1.22907e-09, 
a[46][19] = 1.02981e-10, 
a[46][20] = -1.85048e-11, 
a[46][21] = 2.60741e-11, 
a[46][22] = 9.43348e-12, 
a[46][23] = 1.15705e-11, 
a[46][24] = 2.53576e-12, 
a[46][25] = 9.13307e-13, 
a[46][26] = 2.24408e-13, 
a[46][27] = 2.15108e-12, 
a[46][28] = 1.0878e-13, 
a[46][29] = 1.40075e-13, 
a[46][30] = 4.29949e-14, 
a[46][31] = -2.23902e-15, 
a[46][32] = 1.06744e-13, 
a[46][33] = 8.29e-14, 
a[46][34] = 1.73143e-14, 
a[46][35] = 4.49022e-15, 
a[46][36] = 8.93601e-15, 
a[46][37] = 1.66496e-15, 
a[46][38] = 1.88505e-15, 
a[46][39] = 5.05101e-15, 
a[46][40] = 6.29341e-16, 
a[46][41] = 4.18408e-16, 
a[46][42] = 1.6169e-17, 
a[46][43] = 1.89717e-16, 
a[46][44] = 2.68306e-17, 
a[46][45] = 5.21012e-18, 
a[46][46] = 3.43597e-17, 
a[46][47] = -1.17091, 
a[46][48] = -0.674847, 
a[46][49] = 0.126341, 

a[3][0] = 0.2, 
a[3][1] = 0.0428571, 
a[3][2] = 0.0642857, 
a[3][3] = 0.00117047, 
a[3][4] = 0.261538, 
a[3][5] = 0.48433, 
a[3][6] = 0.653846, 
a[3][7] = 0.77669, 
a[3][8] = 0.862989, 
a[3][9] = 0.921786, 
a[3][10] = 0.960194, 
a[3][11] = 0.983563, 
a[3][12] = 0.995858, 
a[3][13] = -0.203419, 
a[3][14] = 0.998148, 
a[3][15] = 0.991903, 
a[3][16] = 0.982456, 
a[3][17] = 0.9707, 
a[3][18] = 0.957306, 
a[3][19] = 0.942779, 
a[3][20] = 0.927502, 
a[3][21] = 0.911766, 
a[3][22] = 0.895791, 
a[3][23] = 0.879743, 
a[3][24] = 0.863748, 
a[3][25] = 0.8479, 
a[3][26] = 0.832269, 
a[3][27] = 0.816908, 
a[3][28] = 0.801852, 
a[3][29] = 0.787129, 
a[3][30] = 0.772755, 
a[3][31] = 0.758741, 
a[3][32] = 0.745092, 
a[3][33] = 0.731809, 
a[3][34] = 0.71889, 
a[3][35] = 0.706331, 
a[3][36] = 0.694126, 
a[3][37] = 0.682268, 
a[3][38] = 0.670748, 
a[3][39] = 0.659558, 
a[3][40] = 0.648688, 
a[3][41] = 0.638128, 
a[3][42] = 0.62787, 
a[3][43] = 0.617903, 
a[3][44] = 0.608218, 
a[3][45] = 0.598805, 
a[3][46] = 0.589654, 
a[3][47] = 0.580757, 
a[3][48] = 0.572105, 
a[3][49] = 0.563689, 

a[7][0] = 0.111111, 
a[7][1] = 0.0353535, 
a[7][2] = 0.0795455, 
a[7][3] = 0.00586219, 
a[7][4] = 0.00050282, 
a[7][5] = 8.55534e-05, 
a[7][6] = 7.39426e-06, 
a[7][7] = 6.1153e-08, 
a[7][8] = 0.747332, 
a[7][9] = 0.82611, 
a[7][10] = 0.73854, 
a[7][11] = 0.539923, 
a[7][12] = 0.28076, 
a[7][13] = -0.469752, 
a[7][14] = -0.275277, 
a[7][15] = -0.527875, 
a[7][16] = -0.748036, 
a[7][17] = -0.931247, 
a[7][18] = -1.07651, 
a[7][19] = -1.18505, 
a[7][20] = -1.25942, 
a[7][21] = -1.30284, 
a[7][22] = -1.31885, 
a[7][23] = -1.31098, 
a[7][24] = -1.2826, 
a[7][25] = -1.23686, 
a[7][26] = -1.17664, 
a[7][27] = -1.10449, 
a[7][28] = -1.02267, 
a[7][29] = -0.933184, 
a[7][30] = -0.837747, 
a[7][31] = -0.73785, 
a[7][32] = -0.634772, 
a[7][33] = -0.529602, 
a[7][34] = -0.423263, 
a[7][35] = -0.316534, 
a[7][36] = -0.210068, 
a[7][37] = -0.104407, 
a[7][38] = -0.566264, 
a[7][39] = 0.102787, 
a[7][40] = 0.203658, 
a[7][41] = 0.302375, 
a[7][42] = 0.398753, 
a[7][43] = 0.49265, 
a[7][44] = 0.583961, 
a[7][45] = 0.672613, 
a[7][46] = 0.758559, 
a[7][47] = 0.841773, 
a[7][48] = 0.922251, 
a[7][49] = 0.463346, 

a[11][0] = 0.0769231, 
a[11][1] = 0.0282051, 
a[11][2] = 0.0705128, 
a[11][3] = 0.00785714, 
a[11][4] = 0.00124004, 
a[11][5] = 0.000382906, 
a[11][6] = 7.09158e-05, 
a[11][7] = 2.74019e-06, 
a[11][8] = 3.06251e-07, 
a[11][9] = 2.27042e-08, 
a[11][10] = 5.70245e-10, 
a[11][11] = 3.83283e-12, 
a[11][12] = 0.219059, 
a[11][13] = 0.607918, 
a[11][14] = -0.225459, 
a[11][15] = -0.393645, 
a[11][16] = -0.472552, 
a[11][17] = -0.456636, 
a[11][18] = -0.35798, 
a[11][19] = -0.197729, 
a[11][20] = 0.275732, 
a[11][21] = 0.212172, 
a[11][22] = 0.419156, 
a[11][23] = 0.605956, 
a[11][24] = 0.761973, 
a[11][25] = 0.880816, 
a[11][26] = 0.959725, 
a[11][27] = 0.998717, 
a[11][28] = 0.340548, 
a[11][29] = 0.967466, 
a[11][30] = 0.905723, 
a[11][31] = 0.820276, 
a[11][32] = 0.71661, 
a[11][33] = 0.600307, 
a[11][34] = 0.476529, 
a[11][35] = 0.350403, 
a[11][36] = 0.226322, 
a[11][37] = 0.108355, 
a[11][38] = -0.354052, 
a[11][39] = -0.0957409, 
a[11][40] = -0.176281, 
a[11][41] = -0.239615, 
a[11][42] = -0.284024, 
a[11][43] = -0.308343, 
a[11][44] = -0.311564, 
a[11][45] = -0.293212, 
a[11][46] = -0.252808, 
a[11][47] = -0.190385, 
a[11][48] = -0.106004, 
a[11][49] = -0.456795, 

a[15][0] = 0.0588235, 
a[15][1] = 0.0232198, 
a[15][2] = 0.060952, 
a[15][3] = 0.00845722, 
a[15][4] = 0.00185381, 
a[15][5] = 0.000735982, 
a[15][6] = 0.000176694, 
a[15][7] = 1.15332e-05, 
a[15][8] = 2.06237e-06, 
a[15][9] = 3.17117e-07, 
a[15][10] = 2.00713e-08, 
a[15][11] = 6.13214e-10, 
a[15][12] = 2.55679e-11, 
a[15][13] = 4.31051e-13, 
a[15][14] = 6.32371e-15, 
a[15][15] = 1.96175e-15, 
a[15][16] = -0.0645909, 
a[15][17] = 0.190133, 
a[15][18] = 0.102284, 
a[15][19] = -0.0971791, 
a[15][20] = 0.116411, 
a[15][21] = -0.056226, 
a[15][22] = -0.400091, 
a[15][23] = -0.408675, 
a[15][24] = -0.623347, 
a[15][25] = -0.420496, 
a[15][26] = -0.383294, 
a[15][27] = -0.210809, 
a[15][28] = 0.398942, 
a[15][29] = 0.08614, 
a[15][30] = 0.0279441, 
a[15][31] = 0.203722, 
a[15][32] = 0.157521, 
a[15][33] = 0.258107, 
a[15][34] = 0.350006, 
a[15][35] = 0.248883, 
a[15][36] = 0.244293, 
a[15][37] = 0.0138918, 
a[15][38] = 0.716606, 
a[15][39] = -0.360633, 
a[15][40] = -0.395738, 
a[15][41] = -0.54804, 
a[15][42] = -0.591019, 
a[15][43] = -0.80625, 
a[15][44] = -0.907097, 
a[15][45] = -0.928823, 
a[15][46] = -0.877671, 
a[15][47] = -0.631452, 
a[15][48] = -0.469214, 
a[15][49] = 0.46507, 

a[19][0] = 0.047619, 
a[19][1] = 0.0196687, 
a[19][2] = 0.0531056, 
a[19][3] = 0.00846777, 
a[19][4] = 0.00230415, 
a[19][5] = 0.00105551, 
a[19][6] = 0.000290264, 
a[19][7] = 2.57802e-05, 
a[19][8] = 5.76253e-06, 
a[19][9] = 1.25315e-06, 
a[19][10] = 1.13959e-07, 
a[19][11] = 5.74477e-09, 
a[19][12] = 4.08125e-10, 
a[19][13] = 1.43757e-11, 
a[19][14] = 5.09017e-13, 
a[19][15] = 5.59605e-13, 
a[19][16] = 6.93516e-14, 
a[19][17] = 1.49071e-14, 
a[19][18] = 1.33495e-14, 
a[19][19] = 4.00535e-16, 
a[19][20] = -0.493801, 
a[19][21] = -0.338479, 
a[19][22] = 0.451978, 
a[19][23] = -0.437575, 
a[19][24] = -0.581992, 
a[19][25] = -0.677823, 
a[19][26] = -0.764127, 
a[19][27] = -0.575094, 
a[19][28] = 1.8602, 
a[19][29] = -0.164776, 
a[19][30] = 0.196764, 
a[19][31] = 0.141153, 
a[19][32] = 0.0139476, 
a[19][33] = -0.423299, 
a[19][34] = 0.251061, 
a[19][35] = 0.00695891, 
a[19][36] = -0.379006, 
a[19][37] = 0.0488272, 
a[19][38] = -1.87115, 
a[19][39] = 0.0765329, 
a[19][40] = 0.337576, 
a[19][41] = 0.100582, 
a[19][42] = -0.320941, 
a[19][43] = 0.0934105, 
a[19][44] = 0.875167, 
a[19][45] = 0.171368, 
a[19][46] = 0.176776, 
a[19][47] = 0.423817, 
a[19][48] = 0.223823, 
a[19][49] = -2.00787, 

a[23][0] = 0.04, 
a[23][1] = 0.017037, 
a[23][2] = 0.0468519, 
a[23][3] = 0.00823073, 
a[23][4] = 0.00261895, 
a[23][5] = 0.00131702, 
a[23][6] = 0.000394019, 
a[23][7] = 4.32555e-05, 
a[23][8] = 1.105e-05, 
a[23][9] = 2.97891e-06, 
a[23][10] = 3.33285e-07, 
a[23][11] = 2.24015e-08, 
a[23][12] = 2.07926e-09, 
a[23][13] = 1.03875e-10, 
a[23][14] = 5.42307e-12, 
a[23][15] = 7.9958e-12, 
a[23][16] = 1.17401e-12, 
a[23][17] = 8.20596e-13, 
a[23][18] = 1.0199e-12, 
a[23][19] = 6.73378e-14, 
a[23][20] = 3.82928e-15, 
a[23][21] = 3.99479e-15, 
a[23][22] = 4.23913e-16, 
a[23][23] = 1.8392e-16, 
a[23][24] = -0.196411, 
a[23][25] = 0.0545815, 
a[23][26] = 0.00557795, 
a[23][27] = 0.348106, 
a[23][28] = -0.263694, 
a[23][29] = -0.505303, 
a[23][30] = -0.296586, 
a[23][31] = 0.120249, 
a[23][32] = 0.158693, 
a[23][33] = 0.656417, 
a[23][34] = -0.229457, 
a[23][35] = 0.0402023, 
a[23][36] = 0.346923, 
a[23][37] = 0.323069, 
a[23][38] = 0.422355, 
a[23][39] = 0.687987, 
a[23][40] = -0.256688, 
a[23][41] = 0.0880719, 
a[23][42] = 0.443956, 
a[23][43] = 0.147613, 
a[23][44] = -0.246465, 
a[23][45] = 0.456638, 
a[23][46] = 0.122978, 
a[23][47] = -0.0409387, 
a[23][48] = 0.0851869, 
a[23][49] = 0.94989, 

a[27][0] = 0.0344828, 
a[27][1] = 0.0150167, 
a[27][2] = 0.0418322, 
a[27][3] = 0.00789516, 
a[27][4] = 0.0028319, 
a[27][5] = 0.0015211, 
a[27][6] = 0.000482045, 
a[27][7] = 6.19747e-05, 
a[27][8] = 1.73161e-05, 
a[27][9] = 5.42028e-06, 
a[27][10] = 6.95403e-07, 
a[27][11] = 5.67572e-08, 
a[27][12] = 6.22149e-09, 
a[27][13] = 3.85886e-10, 
a[27][14] = 2.56749e-11, 
a[27][15] = 4.3316e-11, 
a[27][16] = 6.53909e-12, 
a[27][17] = 8.15194e-12, 
a[27][18] = 1.07538e-11, 
a[27][19] = 8.08394e-13, 
a[27][20] = 9.90868e-16, 
a[27][21] = 9.52934e-14, 
a[27][22] = 2.00631e-14, 
a[27][23] = 1.76875e-14, 
a[27][24] = 2.1741e-15, 
a[27][25] = 3.68756e-16, 
a[27][26] = 1.1523e-16, 
a[27][27] = 2.19382e-16, 
a[27][28] = 0.768037, 
a[27][29] = 0.234144, 
a[27][30] = 0.233796, 
a[27][31] = -0.0742258, 
a[27][32] = -0.0884241, 
a[27][33] = 0.179592, 
a[27][34] = 0.470264, 
a[27][35] = 0.261925, 
a[27][36] = 0.102665, 
a[27][37] = 0.128977, 
a[27][38] = 0.0952868, 
a[27][39] = 0.357335, 
a[27][40] = 0.279787, 
a[27][41] = -0.46732, 
a[27][42] = -0.0132416, 
a[27][43] = -0.0391882, 
a[27][44] = 0.18312, 
a[27][45] = 0.165238, 
a[27][46] = 0.00525105, 
a[27][47] = -0.125911, 
a[27][48] = 0.072224, 
a[27][49] = -0.0809523, 

a[31][0] = 0.030303, 
a[31][1] = 0.0134199, 
a[31][2] = 0.0377435, 
a[31][3] = 0.00752873, 
a[31][4] = 0.00297052, 
a[31][5] = 0.00167588, 
a[31][6] = 0.000553816, 
a[31][7] = 8.05784e-05, 
a[31][8] = 2.40151e-05, 
a[31][9] = 8.39976e-06, 
a[31][10] = 1.18864e-06, 
a[31][11] = 1.11851e-07, 
a[31][12] = 1.37542e-08, 
a[31][13] = 9.91476e-10, 
a[31][14] = 7.83021e-11, 
a[31][15] = 1.42691e-10, 
a[31][16] = 2.12054e-11, 
a[31][17] = 3.85086e-11, 
a[31][18] = 5.1939e-11, 
a[31][19] = 4.11024e-12, 
a[31][20] = -1.99521e-13, 
a[31][21] = 6.56262e-13, 
a[31][22] = 1.73811e-13, 
a[31][23] = 1.78435e-13, 
a[31][24] = 2.81655e-14, 
a[31][25] = 7.19489e-15, 
a[31][26] = 2.30252e-15, 
a[31][27] = 1.04396e-14, 
a[31][28] = 4.76329e-16, 
a[31][29] = 4.10393e-16, 
a[31][30] = 1.60023e-16, 
a[31][31] = 1.82538e-17, 
a[31][32] = -1.04097, 
a[31][33] = -0.290225, 
a[31][34] = 0.605121, 
a[31][35] = 0.245435, 
a[31][36] = 0.910467, 
a[31][37] = 0.0297667, 
a[31][38] = -0.587454, 
a[31][39] = -0.312036, 
a[31][40] = -0.844559, 
a[31][41] = 0.458328, 
a[31][42] = -0.616033, 
a[31][43] = -0.114352, 
a[31][44] = 0.604114, 
a[31][45] = 0.518771, 
a[31][46] = -0.721177, 
a[31][47] = 0.192103, 
a[31][48] = -1.61209, 
a[31][49] = -0.081511, 

a[35][0] = 0.027027, 
a[35][1] = 0.0121275, 
a[35][2] = 0.0343613, 
a[35][3] = 0.00716278, 
a[35][4] = 0.00305527, 
a[35][5] = 0.00179058, 
a[35][6] = 0.000610884, 
a[35][7] = 9.82508e-05, 
a[35][8] = 3.07462e-05, 
a[35][9] = 1.17226e-05, 
a[35][10] = 1.7862e-06, 
a[35][11] = 1.87592e-07, 
a[35][12] = 2.51067e-08, 
a[35][13] = 2.02361e-09, 
a[35][14] = 1.81924e-10, 
a[35][15] = 3.48402e-10, 
a[35][16] = 5.00458e-11, 
a[35][17] = 1.20056e-10, 
a[35][18] = 1.63685e-10, 
a[35][19] = 1.33001e-11, 
a[35][20] = -1.20864e-12, 
a[35][21] = 2.55081e-12, 
a[35][22] = 7.6826e-13, 
a[35][23] = 8.522e-13, 
a[35][24] = 1.54666e-13, 
a[35][25] = 4.67878e-14, 
a[35][26] = 1.35901e-14, 
a[35][27] = 8.80424e-14, 
a[35][28] = 4.508e-15, 
a[35][29] = 4.96532e-15, 
a[35][30] = 2.13173e-15, 
a[35][31] = 2.31868e-16, 
a[35][32] = 1.14341e-15, 
a[35][33] = 8.19098e-16, 
a[35][34] = 9.42081e-17, 
a[35][35] = 2.47447e-17, 
a[35][36] = -2.16091, 
a[35][37] = -0.277193, 
a[35][38] = -0.251355, 
a[35][39] = -0.499568, 
a[35][40] = -0.220087, 
a[35][41] = -1.54513, 
a[35][42] = 0.520635, 
a[35][43] = 0.0129062, 
a[35][44] = 0.0636286, 
a[35][45] = 0.360425, 
a[35][46] = 0.33901, 
a[35][47] = -0.975266, 
a[35][48] = -1.12, 
a[35][49] = 0.160541, 

a[39][0] = 0.0243902, 
a[39][1] = 0.0110607, 
a[39][2] = 0.031523, 
a[39][3] = 0.00681157, 
a[39][4] = 0.00310103, 
a[39][5] = 0.00187347, 
a[39][6] = 0.000655397, 
a[39][7] = 0.000114558, 
a[39][8] = 3.7246e-05, 
a[39][9] = 1.52177e-05, 
a[39][10] = 2.45707e-06, 
a[39][11] = 2.81729e-07, 
a[39][12] = 4.02465e-08, 
a[39][13] = 3.53769e-09, 
a[39][14] = 3.52282e-10, 
a[39][15] = 6.98337e-10, 
a[39][16] = 9.60993e-11, 
a[39][17] = 2.87797e-10, 
a[39][18] = 3.94765e-10, 
a[39][19] = 3.25787e-11, 
a[39][20] = -4.14275e-12, 
a[39][21] = 7.09168e-12, 
a[39][22] = 2.32591e-12, 
a[39][23] = 2.70763e-12, 
a[39][24] = 5.37621e-13, 
a[39][25] = 1.77938e-13, 
a[39][26] = 4.77742e-14, 
a[39][27] = 3.7725e-13, 
a[39][28] = 1.96119e-14, 
a[39][29] = 2.34863e-14, 
a[39][30] = 9.31261e-15, 
a[39][31] = 4.07342e-16, 
a[39][32] = 1.05257e-14, 
a[39][33] = 8.1695e-15, 
a[39][34] = 1.222e-15, 
a[39][35] = 3.61349e-16, 
a[39][36] = 3.42155e-16, 
a[39][37] = 6.85132e-17, 
a[39][38] = 3.23327e-17, 
a[39][39] = 5.09794e-17, 
a[39][40] = 0.264368, 
a[39][41] = 0.34587, 
a[39][42] = 0.176889, 
a[39][43] = -0.232739, 
a[39][44] = 0.0437909, 
a[39][45] = -0.121624, 
a[39][46] = 0.0481573, 
a[39][47] = 0.338993, 
a[39][48] = 0.702369, 
a[39][49] = 0.0366616, 

a[43][0] = 0.0222222, 
a[43][1] = 0.0101655, 
a[43][2] = 0.0291103, 
a[43][3] = 0.0064811, 
a[43][4] = 0.0031185, 
a[43][5] = 0.0019314, 
a[43][6] = 0.000689485, 
a[43][7] = 0.000129313, 
a[43][8] = 4.3357e-05, 
a[43][9] = 1.87502e-05, 
a[43][10] = 3.17215e-06, 
a[43][11] = 3.90894e-07, 
a[43][12] = 5.88136e-08, 
a[43][13] = 5.54189e-09, 
a[43][14] = 5.99731e-10, 
a[43][15] = 1.21929e-09, 
a[43][16] = 1.59993e-10, 
a[43][17] = 5.76753e-10, 
a[43][18] = 7.94049e-10, 
a[43][19] = 6.61837e-11, 
a[43][20] = -1.05001e-11, 
a[43][21] = 1.58317e-11, 
a[43][22] = 5.52291e-12, 
a[43][23] = 6.6469e-12, 
a[43][24] = 1.40531e-12, 
a[43][25] = 4.91586e-13, 
a[43][26] = 1.24678e-13, 
a[43][27] = 1.11702e-12, 
a[43][28] = 5.73782e-14, 
a[43][29] = 7.20388e-14, 
a[43][30] = 2.50153e-14, 
a[43][31] = -3.16755e-16, 
a[43][32] = 4.5848e-14, 
a[43][33] = 3.58256e-14, 
a[43][34] = 6.63118e-15, 
a[43][35] = 1.84313e-15, 
a[43][36] = 2.88389e-15, 
a[43][37] = 5.61009e-16, 
a[43][38] = 5.14435e-16, 
a[43][39] = 1.26359e-15, 
a[43][40] = 1.40797e-16, 
a[43][41] = 1.02937e-16, 
a[43][42] = 3.80968e-19, 
a[43][43] = 2.00126e-17, 
a[43][44] = 0.422287, 
a[43][45] = 0.212214, 
a[43][46] = 0.515742, 
a[43][47] = 0.226008, 
a[43][48] = -0.24771, 
a[43][49] = 0.325324, 

a[47][0] = 0.0204082, 
a[47][1] = 0.00940376, 
a[47][2] = 0.0270358, 
a[47][3] = 0.00617328, 
a[47][4] = 0.00311545, 
a[47][5] = 0.00196982, 
a[47][6] = 0.000715046, 
a[47][7] = 0.000142477, 
a[47][8] = 4.89956e-05, 
a[47][9] = 2.22214e-05, 
a[47][10] = 3.90683e-06, 
a[47][11] = 5.11371e-07, 
a[47][12] = 8.02635e-08, 
a[47][13] = 8.00749e-09, 
a[47][14] = 9.28675e-10, 
a[47][15] = 1.92477e-09, 
a[47][16] = 2.40222e-10, 
a[47][17] = 1.01638e-09, 
a[47][18] = 1.40265e-09, 
a[47][19] = 1.17697e-10, 
a[47][20] = -2.19242e-11, 
a[47][21] = 3.03081e-11, 
a[47][22] = 1.10837e-11, 
a[47][23] = 1.36693e-11, 
a[47][24] = 3.02706e-12, 
